id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
26933,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,355,u,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""2""}",1761709047,web,115.73.178.255,
26934,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,103,2,,0,null,1761709047,web,115.73.178.255,
26931,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,90,2,,0,"{""coursesectionnumber"":1}",1761709045,web,115.73.178.255,
26930,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,101,2,,0,null,1761709044,web,115.73.178.255,
26928,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,100,2,,0,null,1761709040,web,115.73.178.255,
26927,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,89,2,,0,"{""coursesectionnumber"":1}",1761709039,web,115.73.178.255,
26926,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31""}",1761709038,web,115.73.178.255,
26925,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31""}",1761709037,web,115.73.178.255,
26924,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,85,2,,0,null,1761709034,web,115.73.178.255,
26923,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,8,r,2,293,70,61,88,2,,0,null,1761709033,web,115.73.178.255,
26922,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31""}",1761709032,web,115.73.178.255,
26921,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,8,r,2,293,70,61,87,2,,0,null,1761709025,web,115.73.178.255,
26920,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,93,2,,0,null,1761709024,web,115.73.178.255,
26919,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,86,2,,0,null,1761709020,web,115.73.178.255,
26917,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,355,r,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""1""}",1761709019,web,115.73.178.255,
26918,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,92,2,,0,null,1761709019,web,115.73.178.255,
26914,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,91,2,,0,null,1761709018,web,115.73.178.255,
26915,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,103,2,,0,null,1761709018,web,115.73.178.255,
26916,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,355,u,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""1""}",1761709018,web,115.73.178.255,
26912,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,101,2,,0,null,1761709012,web,115.73.178.255,
26911,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,100,2,,0,null,1761709011,web,115.73.178.255,
26909,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,354,u,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""2""}",1761709009,web,115.73.178.255,
26910,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""2""}",1761709009,web,115.73.178.255,
26907,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,353,u,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""2""}",1761709006,web,115.73.178.255,
26908,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""2""}",1761709006,web,115.73.178.255,
26906,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,85,2,,0,null,1761709002,web,115.73.178.255,
26904,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,352,u,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""2""}",1761709001,web,115.73.178.255,
26905,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""2""}",1761709001,web,115.73.178.255,
26903,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31""}",1761709000,web,115.73.178.255,
26902,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31""}",1761708994,web,115.73.178.255,
26901,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,93,2,,0,null,1761708993,web,115.73.178.255,
26900,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,92,2,,0,null,1761708990,web,115.73.178.255,
26899,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,86,2,,0,null,1761708989,web,115.73.178.255,
26897,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,103,2,,0,"{""coursesectionnumber"":1}",1761708988,web,115.73.178.255,
26898,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,91,2,,0,null,1761708988,web,115.73.178.255,
26895,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,355,u,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""0""}",1761708987,web,115.73.178.255,
26896,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,355,r,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""0""}",1761708987,web,115.73.178.255,
26894,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,102,2,,0,null,1761708985,web,115.73.178.255,
26893,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,101,2,,0,"{""coursesectionnumber"":1}",1761708984,web,115.73.178.255,
26891,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,100,2,,0,"{""coursesectionnumber"":1}",1761708982,web,115.73.178.255,
26890,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""1""}",1761708979,web,115.73.178.255,
26889,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,354,u,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""1""}",1761708978,web,115.73.178.255,
26887,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,353,u,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""1""}",1761708976,web,115.73.178.255,
26888,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""1""}",1761708976,web,115.73.178.255,
26886,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,97,2,,0,null,1761708974,web,115.73.178.255,
26885,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,85,2,,0,null,1761708972,web,115.73.178.255,
26881,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,351,u,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""2""}",1761708971,web,115.73.178.255,
26882,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,352,u,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""1""}",1761708971,web,115.73.178.255,
26883,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""2""}",1761708971,web,115.73.178.255,
26884,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""1""}",1761708971,web,115.73.178.255,
26880,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,95,2,,0,null,1761708968,web,115.73.178.255,
26878,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""2""}",1761708965,web,115.73.178.255,
26879,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,94,2,,0,null,1761708965,web,115.73.178.255,
26876,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,93,2,,0,"{""coursesectionnumber"":1}",1761708964,web,115.73.178.255,
26877,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,350,u,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""2""}",1761708964,web,115.73.178.255,
26875,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,92,2,,0,"{""coursesectionnumber"":1}",1761708961,web,115.73.178.255,
26874,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,355,r,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""0""}",1761708960,web,115.73.178.255,
26873,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,86,2,,0,null,1761708959,web,115.73.178.255,
26871,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,91,2,,0,"{""coursesectionnumber"":1}",1761708957,web,115.73.178.255,
26872,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,102,2,,0,"{""coursesectionnumber"":1}",1761708957,web,115.73.178.255,
26870,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,90,2,,0,null,1761708954,web,115.73.178.255,
26867,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,354,u,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""0""}",1761708947,web,115.73.178.255,
26868,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""0""}",1761708947,web,115.73.178.255,
26866,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,89,2,,0,null,1761708946,web,115.73.178.255,
26865,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""0""}",1761708945,web,115.73.178.255,
26863,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,85,2,,0,null,1761708944,web,115.73.178.255,
26864,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,353,u,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""0""}",1761708944,web,115.73.178.255,
26862,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,97,2,,0,"{""coursesectionnumber"":1}",1761708942,web,115.73.178.255,
26860,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,351,u,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""1""}",1761708941,web,115.73.178.255,
26861,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""1""}",1761708941,web,115.73.178.255,
26858,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,352,u,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""0""}",1761708940,web,115.73.178.255,
26859,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""0""}",1761708940,web,115.73.178.255,
26857,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,95,2,,0,"{""coursesectionnumber"":1}",1761708939,web,115.73.178.255,
26855,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,350,u,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""1""}",1761708936,web,115.73.178.255,
26856,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""1""}",1761708936,web,115.73.178.255,
26854,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,94,2,,0,"{""coursesectionnumber"":1}",1761708935,web,115.73.178.255,
26852,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,103,2,,0,null,1761708929,web,115.73.178.255,
26853,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,86,2,,0,"{""coursesectionnumber"":1}",1761708929,web,115.73.178.255,
26850,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,355,c,1,295,70,63,84,2,84,0,"{""quizid"":""31""}",1761708928,web,115.73.178.255,
26851,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,355,r,2,295,70,63,84,2,84,0,"{""quizid"":""31"",""page"":""0""}",1761708928,web,115.73.178.255,
26849,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,90,2,,0,"{""coursesectionnumber"":1}",1761708924,web,115.73.178.255,
26848,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,101,2,,0,null,1761708922,web,115.73.178.255,
26846,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,100,2,,0,null,1761708919,web,115.73.178.255,
26845,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""0""}",1761708917,web,115.73.178.255,
26844,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,89,2,,0,"{""coursesectionnumber"":1}",1761708916,web,115.73.178.255,
26843,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""0""}",1761708915,web,115.73.178.255,
26842,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,85,2,,0,"{""coursesectionnumber"":1}",1761708913,web,115.73.178.255,
26840,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,351,u,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""0""}",1761708911,web,115.73.178.255,
26841,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""0""}",1761708911,web,115.73.178.255,
26839,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""0""}",1761708910,web,115.73.178.255,
26837,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,350,u,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""0""}",1761708904,web,115.73.178.255,
26838,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""0""}",1761708904,web,115.73.178.255,
26836,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,93,2,,0,null,1761708902,web,115.73.178.255,
26835,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,92,2,,0,null,1761708900,web,115.73.178.255,
26834,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,91,2,,0,null,1761708899,web,115.73.178.255,
26833,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,84,2,,0,null,1761708898,web,115.73.178.255,
26832,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,103,2,,0,null,1761708897,web,115.73.178.255,
26831,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,102,2,,0,null,1761708896,web,115.73.178.255,
26830,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,101,2,,0,null,1761708893,web,115.73.178.255,
26828,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,100,2,,0,null,1761708890,web,115.73.178.255,
26826,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,354,c,1,295,70,63,99,2,99,0,"{""quizid"":""31""}",1761708889,web,115.73.178.255,
26827,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,354,r,2,295,70,63,99,2,99,0,"{""quizid"":""31"",""page"":""0""}",1761708889,web,115.73.178.255,
26824,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,353,c,1,295,70,63,98,2,98,0,"{""quizid"":""31""}",1761708887,web,115.73.178.255,
26825,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,353,r,2,295,70,63,98,2,98,0,"{""quizid"":""31"",""page"":""0""}",1761708887,web,115.73.178.255,
26823,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,97,2,,0,null,1761708884,web,115.73.178.255,
26821,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,352,c,1,295,70,63,96,2,96,0,"{""quizid"":""31""}",1761708882,web,115.73.178.255,
26822,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,352,r,2,295,70,63,96,2,96,0,"{""quizid"":""31"",""page"":""0""}",1761708882,web,115.73.178.255,
26820,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""0""}",1761708880,web,115.73.178.255,
26819,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,95,2,,0,null,1761708878,web,115.73.178.255,
26817,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,94,2,,0,null,1761708875,web,115.73.178.255,
26818,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""0""}",1761708875,web,115.73.178.255,
26815,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,92,2,,0,null,1761708872,web,115.73.178.255,
26816,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,93,2,,0,null,1761708872,web,115.73.178.255,
26814,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,86,2,,0,null,1761708870,web,115.73.178.255,
26813,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,103,2,,0,null,1761708869,web,115.73.178.255,
26812,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,9,r,2,298,70,66,84,2,,0,null,1761708868,web,115.73.178.255,
26811,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,91,2,,0,null,1761708867,web,115.73.178.255,
26810,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,90,2,,0,null,1761708865,web,115.73.178.255,
26809,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,102,2,102,0,"{""mode"":""grade""}",1761708864,web,115.73.178.255,
26808,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,101,2,,0,null,1761708863,web,115.73.178.255,
26806,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,100,2,,0,null,1761708859,web,115.73.178.255,
26805,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,99,2,,0,null,1761708858,web,115.73.178.255,
26804,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,98,2,,0,null,1761708857,web,115.73.178.255,
26803,\core\event\section_viewed,core,viewed,section,course_sections,15,r,2,14,50,2,89,2,,0,null,1761708856,web,115.73.178.255,
26801,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,85,2,,0,null,1761708854,web,115.73.178.255,
26802,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,97,2,97,0,"{""mode"":""grade""}",1761708854,web,115.73.178.255,
26800,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,96,2,,0,null,1761708852,web,115.73.178.255,
26798,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,351,c,1,295,70,63,88,2,88,0,"{""quizid"":""31""}",1761708851,web,115.73.178.255,
26799,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,351,r,2,295,70,63,88,2,88,0,"{""quizid"":""31"",""page"":""0""}",1761708851,web,115.73.178.255,
26797,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,95,2,95,0,"{""mode"":""grade""}",1761708849,web,115.73.178.255,
26796,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,94,2,94,0,"{""mode"":""grade""}",1761708846,web,115.73.178.255,
26794,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,350,c,1,295,70,63,87,2,87,0,"{""quizid"":""31""}",1761708845,web,115.73.178.255,
26795,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,350,r,2,295,70,63,87,2,87,0,"{""quizid"":""31"",""page"":""0""}",1761708845,web,115.73.178.255,
26793,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,93,2,,0,null,1761708842,web,115.73.178.255,
26792,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,92,2,,0,null,1761708841,web,115.73.178.255,
26788,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,9,r,2,298,70,66,84,2,,0,null,1761708839,web,115.73.178.255,
26789,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,152,u,2,287,70,55,103,2,103,0,"{""relateduserid"":103,""overrideby"":null,""completionstate"":0}",1761708839,web,115.73.178.255,
26790,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,152,u,2,287,70,55,103,2,103,0,"{""relateduserid"":""103"",""overrideby"":null,""completionstate"":1}",1761708839,web,115.73.178.255,
26791,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,103,2,,0,null,1761708839,web,115.73.178.255,
26786,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,91,2,,0,null,1761708838,web,115.73.178.255,
26787,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,86,2,,0,null,1761708838,web,115.73.178.255,
26785,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,90,2,90,0,"{""mode"":""grade""}",1761708835,web,115.73.178.255,
26782,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,151,u,2,287,70,55,101,2,101,0,"{""relateduserid"":101,""overrideby"":null,""completionstate"":0}",1761708832,web,115.73.178.255,
26783,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,151,u,2,287,70,55,101,2,101,0,"{""relateduserid"":""101"",""overrideby"":null,""completionstate"":1}",1761708832,web,115.73.178.255,
26784,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,101,2,,0,null,1761708832,web,115.73.178.255,
26778,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,150,u,2,287,70,55,100,2,100,0,"{""relateduserid"":100,""overrideby"":null,""completionstate"":0}",1761708831,web,115.73.178.255,
26779,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,150,u,2,287,70,55,100,2,100,0,"{""relateduserid"":""100"",""overrideby"":null,""completionstate"":1}",1761708831,web,115.73.178.255,
26780,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,100,2,,0,null,1761708831,web,115.73.178.255,
26777,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,9,r,2,298,70,66,99,2,,0,null,1761708829,web,115.73.178.255,
26775,\core\event\course_user_report_viewed,core,viewed,course_user_report,,,r,2,14,50,2,89,2,89,0,"{""mode"":""grade""}",1761708826,web,115.73.178.255,
26776,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,9,r,2,298,70,66,98,2,,0,null,1761708826,web,115.73.178.255,
26773,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,85,2,,0,null,1761708823,web,115.73.178.255,
26774,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,88,2,,0,null,1761708823,web,115.73.178.255,
26772,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,9,r,2,298,70,66,96,2,,0,null,1761708820,web,115.73.178.255,
26771,\core\event\section_viewed,core,viewed,section,course_sections,17,r,2,14,50,2,87,2,,0,null,1761708816,web,115.73.178.255,
26768,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,149,u,2,287,70,55,93,2,93,0,"{""relateduserid"":93,""overrideby"":null,""completionstate"":0}",1761708814,web,115.73.178.255,
26769,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,149,u,2,287,70,55,93,2,93,0,"{""relateduserid"":""93"",""overrideby"":null,""completionstate"":1}",1761708814,web,115.73.178.255,
26770,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,93,2,,0,null,1761708814,web,115.73.178.255,
26763,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,84,2,,0,"{""coursesectionnumber"":2}",1761708810,web,115.73.178.255,
26764,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,86,2,,0,null,1761708810,web,115.73.178.255,
26765,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,148,u,2,287,70,55,92,2,92,0,"{""relateduserid"":92,""overrideby"":null,""completionstate"":0}",1761708810,web,115.73.178.255,
26766,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,148,u,2,287,70,55,92,2,92,0,"{""relateduserid"":""92"",""overrideby"":null,""completionstate"":1}",1761708810,web,115.73.178.255,
26767,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,7,r,2,287,70,55,92,2,,0,null,1761708810,web,115.73.178.255,
26760,\core\event\course_module_completion_updated,core,updated,course_module_completion,course_modules_completion,147,u,2,287,70,55,91,2,91,0,"{""relateduserid"":91,""overrideby"":null,""completionstate"":0}",1761708808,web,115.73.178.255,
