user_id,timestamp,object_id,chapter,unit,dok_level,activity_type,time_spent,score,attempts,has_assessment,completed
1546,2025-07-16 13:56:47.375722,2.1.1,2,2.1,1,video,16,,0,False,True
1546,2025-07-04 08:48:47.375722,2.1.2,2,2.1,2,practice,90,52.12382574557379,1,True,False
1546,2025-07-15 16:58:47.375722,2.1.2,2,2.1,2,practice,65,53.70998867548792,2,True,False
1546,2025-07-22 18:51:47.375722,2.1.2,2,2.1,2,practice,78,42.10978720095821,2,True,False
1546,2025-07-13 04:04:47.375722,2.1.2,2,2.1,2,practice,58,47.52900694627648,2,True,False
1546,2025-06-22 09:40:47.375722,2.1.2,2,2.1,2,practice,38,58.27939466011269,1,True,False
1546,2025-07-12 12:57:47.375722,2.1.2,2,2.1,2,practice,43,55.5947673211337,2,True,False
1546,2025-07-08 10:32:47.375722,2.1.2,2,2.1,2,practice,36,33.5806150877431,1,True,False
1547,2025-07-13 08:08:47.375722,1.1.1,1,1.1,1,video,15,,0,False,True
1547,2025-06-27 11:23:47.375722,1.1.2,1,1.1,2,practice,30,85.81024130059835,1,True,True
1547,2025-06-22 10:11:47.375722,1.1.3,1,1.1,3,quiz,19,66.80189044475385,1,True,True
1547,2025-07-09 01:06:47.375722,1.2.1,1,1.2,2,practice,25,59.16138991755723,1,True,False
1547,2025-07-12 22:29:47.375722,1.2.1,1,1.2,2,practice,21,73.4148358291734,2,True,True
1548,2025-07-22 15:41:47.375722,1.1.1,1,1.1,1,video,18,,0,False,True
1548,2025-06-29 22:19:47.375722,1.1.2,1,1.1,2,practice,25,81.5738649762452,3,True,True
1548,2025-06-29 00:06:47.375722,1.1.3,1,1.1,3,quiz,19,63.68109849231624,3,True,True
1548,2025-07-14 06:59:47.375722,1.2.1,1,1.2,2,practice,8,94.44968633548248,3,True,True
1548,2025-07-10 21:17:47.375722,1.2.2,1,1.2,2,practice,23,86.61247634793406,2,True,True
1548,2025-07-08 23:25:47.375722,1.2.3,1,1.2,3,project,34,74.90829829038418,2,True,True
1548,2025-07-21 20:52:47.375722,2.1.1,2,2.1,1,video,12,,0,False,True
1549,2025-07-18 06:21:47.377313,1.1.1,1,1.1,1,video,25,,0,False,True
1549,2025-06-27 22:39:47.377313,1.2.1,1,1.2,2,practice,29,58.39131140013632,3,True,False
1549,2025-07-04 11:51:47.377313,1.2.1,1,1.2,2,practice,29,44.717597088658984,3,True,False
1549,2025-07-18 00:54:47.377313,1.2.1,1,1.2,2,practice,31,52.02697833221623,2,True,False
1549,2025-07-10 03:28:47.377313,1.2.1,1,1.2,2,practice,17,69.56354335254503,1,True,True
1549,2025-06-24 22:15:47.377313,1.2.2,1,1.2,2,practice,31,43.31968858280288,2,True,False
1550,2025-07-02 10:46:47.377313,1.1.1,1,1.1,1,video,26,,0,False,True
1550,2025-06-29 14:56:47.377313,1.1.2,1,1.1,2,practice,14,50.40683871961954,1,True,False
1550,2025-06-27 06:12:47.377313,1.1.2,1,1.1,2,practice,12,50.69527042367966,1,True,False
1550,2025-07-14 18:10:47.377313,1.1.2,1,1.1,2,practice,17,67.5121516608147,2,True,True
1550,2025-07-06 14:30:47.377313,1.2.1,1,1.2,2,practice,31,41.710450313950474,1,True,False
1550,2025-07-07 02:36:47.377313,1.2.1,1,1.2,2,practice,30,43.43531106291408,2,True,False
1550,2025-07-15 20:07:47.377313,1.2.1,1,1.2,2,practice,32,53.59007889672036,2,True,False
1550,2025-07-16 15:23:47.377313,1.2.1,1,1.2,2,practice,44,46.15862016792791,1,True,False
1550,2025-07-05 13:04:47.377313,1.2.1,1,1.2,2,practice,39,57.3100632972221,3,True,False
1550,2025-07-13 03:21:47.377313,1.2.1,1,1.2,2,practice,26,43.359401811622064,3,True,False
1550,2025-07-13 20:45:47.377313,1.2.1,1,1.2,2,practice,28,52.589675624328954,2,True,False
1550,2025-07-18 08:25:47.377313,1.2.1,1,1.2,2,practice,33,56.11140967033564,2,True,False
1551,2025-07-12 13:13:47.377313,1.1.1,1,1.1,1,video,16,,0,False,True
1551,2025-07-10 17:23:47.377313,1.2.1,1,1.2,2,practice,40,67.22447361037003,1,True,True
1551,2025-07-22 13:56:47.377313,2.1.1,2,2.1,1,video,27,,0,False,True
1551,2025-07-10 03:56:47.377313,2.1.2,2,2.1,2,practice,28,64.39917904220084,1,True,True
1551,2025-07-22 15:47:47.377313,3.1.1,3,3.1,1,video,19,,0,False,True
1551,2025-07-12 09:24:47.377313,4.1.1,4,4.1,1,video,13,,0,False,True
1552,2025-07-12 03:40:47.377313,1.1.1,1,1.1,1,video,19,,0,False,True
1552,2025-06-26 16:31:47.377313,1.1.2,1,1.1,2,practice,52,27.40316391346407,1,True,False
1552,2025-06-24 11:11:47.377313,1.1.2,1,1.1,2,practice,85,29.936954465737173,3,True,False
1552,2025-07-10 23:12:47.377313,1.1.2,1,1.1,2,practice,72,31.464078210937416,2,True,False
1552,2025-07-12 15:02:47.377313,1.1.2,1,1.1,2,practice,64,37.379706134220385,2,True,False
1552,2025-07-20 20:58:47.377313,1.1.2,1,1.1,2,practice,51,46.45644759655892,1,True,False
1552,2025-07-20 08:02:47.377313,1.1.2,1,1.1,2,practice,79,46.627128434043186,1,True,False
1552,2025-07-07 14:26:47.377313,1.1.2,1,1.1,2,practice,45,29.32232484845236,3,True,False
1552,2025-07-10 12:19:47.377313,1.1.2,1,1.1,2,practice,91,47.240459396247715,1,True,False
1552,2025-07-07 03:14:47.377313,1.1.2,1,1.1,2,practice,58,43.68149725429599,3,True,False
1552,2025-07-06 06:06:47.377313,1.1.2,1,1.1,2,practice,46,37.65180781852341,1,True,False
1552,2025-07-17 12:47:47.377313,1.1.2,1,1.1,2,practice,78,25.579640404677356,3,True,False
1552,2025-07-19 13:08:47.377313,1.1.2,1,1.1,2,practice,44,47.33630964008928,2,True,False
1552,2025-07-16 16:08:47.377313,1.1.2,1,1.1,2,practice,96,19.815065896997336,2,True,False
1552,2025-07-16 04:05:47.377313,1.1.2,1,1.1,2,practice,69,42.49128348955939,2,True,False
1552,2025-07-04 18:52:47.377313,1.1.2,1,1.1,2,practice,50,42.99343176997978,1,True,False
1552,2025-07-20 21:12:47.377313,1.1.2,1,1.1,2,practice,86,37.955440603675314,1,True,False
1553,2025-07-03 19:56:47.377313,1.1.1,1,1.1,1,video,9,,0,False,True
1553,2025-06-23 19:00:47.377313,1.1.2,1,1.1,2,practice,43,51.20898937190641,3,True,False
1553,2025-06-28 00:12:47.377313,1.1.2,1,1.1,2,practice,38,42.52181249105784,1,True,False
1553,2025-07-08 00:05:47.377313,1.1.2,1,1.1,2,practice,31,55.18215896461301,1,True,False
1553,2025-07-01 20:33:47.377313,1.1.2,1,1.1,2,practice,41,46.00056635630399,1,True,False
1553,2025-07-06 01:44:47.377313,1.1.2,1,1.1,2,practice,17,71.85000236550749,1,True,True
1553,2025-07-03 16:33:47.377313,1.2.1,1,1.2,2,practice,25,51.02753734748952,1,True,False
1553,2025-06-23 05:22:47.377313,1.2.1,1,1.2,2,practice,28,65.846537727186,3,True,True
1553,2025-07-07 23:50:47.377313,1.2.2,1,1.2,2,practice,33,49.45885676579616,2,True,False
1554,2025-07-05 18:01:47.377313,1.1.1,1,1.1,1,video,6,,0,False,True
1554,2025-07-09 22:28:47.377313,1.1.2,1,1.1,2,practice,26,93.02920462422783,3,True,True
1554,2025-07-19 18:55:47.377313,1.2.1,1,1.2,2,practice,11,71.04539366223527,1,True,True
1554,2025-06-22 01:00:47.377313,1.2.2,1,1.2,2,practice,15,83.91547062157275,1,True,True
1554,2025-07-07 19:55:47.377313,1.2.2,1,1.2,2,practice,18,83.95065324905492,3,True,True
1554,2025-07-02 05:43:47.377313,2.1.1,2,2.1,1,video,17,,0,False,True
1554,2025-06-29 23:42:47.377313,2.1.2,2,2.1,2,practice,40,72.66048636802368,1,True,True
1554,2025-06-22 12:26:47.377313,2.1.3,2,2.1,3,quiz,15,72.1516078543712,1,True,True
1554,2025-06-25 22:08:47.377313,2.2.1,2,2.2,2,practice,35,91.95283352977516,2,True,True
1554,2025-07-20 18:22:47.377313,2.2.2,2,2.2,3,quiz,16,56.787258126095324,1,True,False
1554,2025-06-23 05:06:47.377313,2.2.2,2,2.2,3,quiz,17,81.71656042082994,3,True,True
1554,2025-07-16 06:22:47.377313,2.2.3,2,2.2,4,project,57,53.74400843122409,2,True,False
1555,2025-07-04 04:21:47.377313,1.1.1,1,1.1,1,video,7,,0,False,True
1555,2025-07-06 12:05:47.377313,1.1.2,1,1.1,2,practice,12,66.89150304848025,1,True,True
1555,2025-06-23 04:53:47.377313,1.1.3,1,1.1,3,quiz,10,56.90479479149344,2,True,False
1555,2025-07-15 14:13:47.377313,1.1.3,1,1.1,3,quiz,21,74.34348967739899,2,True,True
1555,2025-07-13 16:35:47.377313,1.2.1,1,1.2,2,practice,26,72.8144352136151,2,True,True
1555,2025-07-21 11:33:47.377313,1.2.2,1,1.2,2,practice,41,60.9409046342563,2,True,True
1555,2025-07-22 02:58:47.377313,2.1.1,2,2.1,1,video,15,,0,False,True
1555,2025-06-29 09:16:47.377313,2.1.2,2,2.1,2,practice,31,76.2002398612481,3,True,True
1555,2025-07-03 20:28:47.377313,3.1.1,3,3.1,1,video,10,,0,False,True
1555,2025-06-30 04:35:47.377313,4.1.1,4,4.1,1,video,16,,0,False,True
1555,2025-06-26 22:10:47.377313,5.1.1,5,5.1,1,video,18,,0,False,True
1555,2025-07-13 04:07:47.377313,1.2.3,1,1.2,3,project,20,62.82855589520109,2,True,True
1555,2025-07-20 21:05:47.377313,2.1.3,2,2.1,3,quiz,28,60.10337252303043,1,True,True
1555,2025-07-08 02:25:47.377313,2.2.1,2,2.2,2,practice,20,84.46297971923232,1,True,True
1555,2025-07-12 23:29:47.377313,2.2.2,2,2.2,3,quiz,17,61.27901345184688,1,True,True
1556,2025-07-17 06:35:47.377313,1.1.1,1,1.1,1,video,11,,0,False,True
1556,2025-07-11 09:04:47.377313,1.1.1,1,1.1,1,video,12,,0,False,True
1556,2025-06-28 01:32:47.377313,1.1.2,1,1.1,2,practice,41,49.53786117471386,1,True,False
1556,2025-07-21 15:22:47.377313,1.1.2,1,1.1,2,practice,16,45.39645084123231,2,True,False
1556,2025-06-26 03:09:47.377313,1.1.2,1,1.1,2,practice,43,43.52590276046797,2,True,False
1556,2025-07-02 13:36:47.377313,1.1.2,1,1.1,2,practice,31,42.03115598773786,2,True,False
1556,2025-07-20 22:46:47.377313,1.1.2,1,1.1,2,practice,59,57.03254296172054,2,True,False
1556,2025-07-08 12:55:47.377313,1.1.2,1,1.1,2,practice,38,40.24204275219034,2,True,False
1556,2025-07-02 14:33:47.377313,1.1.2,1,1.1,2,practice,37,44.398180316117866,3,True,False
1556,2025-06-30 23:20:47.377313,1.1.2,1,1.1,2,practice,49,57.84043166106634,2,True,False
1556,2025-07-19 22:16:47.377313,1.1.2,1,1.1,2,practice,25,56.390259196760866,1,True,False
1556,2025-07-01 04:33:47.377313,1.1.2,1,1.1,2,practice,29,41.285232996541204,2,True,False
1557,2025-07-16 07:06:47.377313,1.1.1,1,1.1,1,video,43,,0,False,True
1557,2025-07-19 00:05:47.377313,1.1.2,1,1.1,2,practice,19,48.64092987136661,2,True,False
1557,2025-06-25 22:34:47.377313,1.1.2,1,1.1,2,practice,61,40.505949852842285,1,True,False
1557,2025-07-17 02:11:47.377313,1.1.2,1,1.1,2,practice,63,53.41496876272189,2,True,False
1557,2025-06-25 11:54:47.377313,1.1.2,1,1.1,2,practice,61,26.668073707122144,2,True,False
1557,2025-07-16 20:25:47.377313,1.1.2,1,1.1,2,practice,28,44.31654355803346,3,True,False
1557,2025-07-17 13:42:47.377313,1.1.2,1,1.1,2,practice,46,36.50732968545698,2,True,False
1557,2025-07-12 15:45:47.377313,1.1.2,1,1.1,2,practice,36,26.324210995935168,3,True,False
1557,2025-07-17 21:09:47.377313,1.1.2,1,1.1,2,practice,39,37.81581426821691,1,True,False
1557,2025-07-18 18:52:47.377313,1.1.2,1,1.1,2,practice,22,43.7391397056128,2,True,False
1557,2025-07-10 16:03:47.377313,1.1.2,1,1.1,2,practice,43,47.81374852382858,1,True,False
1557,2025-07-07 22:52:47.377313,1.1.2,1,1.1,2,practice,23,44.68155078614233,3,True,False
1557,2025-07-02 07:29:47.377313,1.1.2,1,1.1,2,practice,45,44.18775192165654,1,True,False
1557,2025-07-18 11:28:47.377313,1.1.2,1,1.1,2,practice,30,27.49645452853688,3,True,False
1558,2025-06-24 07:09:47.377313,1.1.1,1,1.1,1,video,26,,0,False,True
1558,2025-07-02 14:04:47.377313,1.2.1,1,1.2,2,practice,48,41.52226982195828,1,True,False
1558,2025-07-01 21:40:47.377313,1.2.1,1,1.2,2,practice,46,45.72497837381951,1,True,False
1558,2025-06-25 01:18:47.377313,1.2.1,1,1.2,2,practice,50,48.68034315651455,1,True,False
1558,2025-07-13 10:37:47.377313,1.2.1,1,1.2,2,practice,28,40.67326193273955,1,True,False
1558,2025-07-02 16:10:47.377313,1.2.1,1,1.2,2,practice,55,64.88558879700312,1,True,True
1558,2025-07-21 16:24:47.377313,1.2.2,1,1.2,2,practice,70,62.586244389850386,3,True,True
1558,2025-07-01 00:17:47.377313,2.1.1,2,2.1,1,video,15,,0,False,True
1558,2025-07-15 00:17:47.377313,2.1.2,2,2.1,2,practice,32,44.27048967128272,3,True,False
1558,2025-07-21 05:22:47.377313,2.1.2,2,2.1,2,practice,38,39.43800217008231,2,True,False
1558,2025-06-30 06:08:47.377313,2.1.2,2,2.1,2,practice,54,47.94904917676059,3,True,False
1558,2025-07-04 04:56:47.377313,2.1.2,2,2.1,2,practice,58,55.95935582627234,1,True,False
1558,2025-07-06 14:03:47.377313,2.1.2,2,2.1,2,practice,30,54.738610750181465,1,True,False
1558,2025-06-30 21:48:47.377313,2.1.2,2,2.1,2,practice,26,50.2663354498508,1,True,False
1558,2025-07-18 14:12:47.377313,2.1.2,2,2.1,2,practice,30,59.8442618437569,1,True,False
1558,2025-06-24 14:20:47.377313,2.1.2,2,2.1,2,practice,35,45.00962413472057,2,True,False
1558,2025-07-08 10:01:47.377313,2.1.2,2,2.1,2,practice,29,38.8469738473216,1,True,False
1558,2025-07-20 16:18:47.377313,2.1.2,2,2.1,2,practice,83,48.84540956942064,2,True,False
1558,2025-07-18 17:27:47.377313,2.1.2,2,2.1,2,practice,66,38.70174636643968,1,True,False
1559,2025-06-29 01:56:47.377313,1.1.1,1,1.1,1,video,17,,0,False,True
1559,2025-07-18 18:11:47.377313,1.1.2,1,1.1,2,practice,35,40.77894049005842,1,True,False
1559,2025-06-30 16:30:47.377313,1.1.2,1,1.1,2,practice,43,59.328493620693635,2,True,False
1559,2025-07-07 12:56:47.377313,1.1.2,1,1.1,2,practice,35,45.85972402348913,1,True,False
1559,2025-07-20 03:03:47.377313,1.1.2,1,1.1,2,practice,15,47.98138875423841,3,True,False
1559,2025-07-11 16:17:47.377313,1.1.2,1,1.1,2,practice,30,45.73794636093713,3,True,False
1559,2025-07-09 17:23:47.377313,1.1.2,1,1.1,2,practice,36,35.513452722223384,3,True,False
1560,2025-07-11 06:23:47.377313,1.1.1,1,1.1,1,video,10,,0,False,True
1560,2025-07-13 14:32:47.377313,1.1.1,1,1.1,1,video,22,,0,False,True
1560,2025-07-07 01:34:47.377313,1.1.2,1,1.1,2,practice,16,58.090266550782175,2,True,False
1560,2025-07-12 17:06:47.377313,1.1.2,1,1.1,2,practice,35,50.67113782605693,2,True,False
1560,2025-07-08 10:16:47.377313,1.1.2,1,1.1,2,practice,10,75.2297354271047,1,True,True
1560,2025-06-22 11:57:47.377313,1.2.1,1,1.2,2,practice,22,67.32072107496403,3,True,True
1560,2025-06-27 06:03:47.377313,1.2.2,1,1.2,2,practice,48,67.50834807927255,3,True,True
1560,2025-07-19 14:52:47.377313,1.2.3,1,1.2,3,project,51,43.79536296498388,2,True,False
1560,2025-07-10 09:07:47.377313,1.2.3,1,1.2,3,project,59,57.63982434075251,1,True,False
1561,2025-07-22 14:29:47.377313,1.1.1,1,1.1,1,video,30,,0,False,True
1561,2025-06-22 07:24:47.377313,1.2.1,1,1.2,2,practice,36,21.81688813821858,2,True,False
1561,2025-06-30 06:26:47.377313,1.2.1,1,1.2,2,practice,52,31.869062497295186,1,True,False
1561,2025-07-19 02:58:47.377313,1.2.1,1,1.2,2,practice,78,23.934201065388294,2,True,False
1561,2025-07-18 15:18:47.377313,1.2.1,1,1.2,2,practice,49,39.94197659884864,1,True,False
1561,2025-06-29 06:53:47.377313,1.2.1,1,1.2,2,practice,36,24.47663059936976,1,True,False
1561,2025-07-19 05:46:47.377313,1.2.1,1,1.2,2,practice,60,48.97733208375088,3,True,False
1561,2025-07-03 20:53:47.377313,1.2.1,1,1.2,2,practice,46,27.26208971918229,1,True,False
1561,2025-07-13 16:00:47.377313,1.2.1,1,1.2,2,practice,59,47.384668321943344,3,True,False
1561,2025-07-22 15:17:47.377313,1.2.1,1,1.2,2,practice,52,48.93650275148079,3,True,False
1561,2025-07-03 13:14:47.377313,1.2.1,1,1.2,2,practice,76,24.37289297040618,2,True,False
1561,2025-07-22 16:28:47.377313,1.2.1,1,1.2,2,practice,64,39.76299892377398,1,True,False
1561,2025-07-09 00:54:47.377313,1.2.1,1,1.2,2,practice,59,25.305160411558276,3,True,False
1562,2025-07-15 00:17:47.377313,1.1.1,1,1.1,1,video,54,,0,False,True
1562,2025-07-01 19:59:47.377313,1.1.1,1,1.1,1,video,38,,0,False,True
1562,2025-06-25 14:31:47.377313,1.1.1,1,1.1,1,video,59,,0,False,True
1562,2025-07-19 02:44:47.377313,1.1.1,1,1.1,1,video,37,,0,False,True
1562,2025-06-24 19:21:47.377313,1.1.2,1,1.1,2,practice,80,31.776740815580002,1,True,False
1562,2025-07-09 13:43:47.377313,1.1.2,1,1.1,2,practice,57,42.335796817127765,2,True,False
1562,2025-07-02 09:43:47.377313,1.1.2,1,1.1,2,practice,49,34.0307453038931,2,True,False
1562,2025-07-01 18:14:47.377313,1.1.2,1,1.1,2,practice,71,48.56855016484981,3,True,False
1562,2025-06-29 04:32:47.377313,1.1.2,1,1.1,2,practice,73,41.74693874915481,2,True,False
1562,2025-07-04 19:08:47.377313,1.1.2,1,1.1,2,practice,41,29.84962636319668,1,True,False
1562,2025-07-08 01:18:47.377313,1.1.2,1,1.1,2,practice,44,42.60733993060255,3,True,False
1562,2025-07-19 13:06:47.377313,1.1.2,1,1.1,2,practice,49,34.603246800882744,2,True,False
1562,2025-07-07 13:30:47.377313,1.1.2,1,1.1,2,practice,31,42.193153068504714,3,True,False
1562,2025-07-17 15:56:47.377313,1.1.2,1,1.1,2,practice,65,40.8630782153394,1,True,False
1562,2025-07-16 05:44:47.377313,1.1.2,1,1.1,2,practice,66,55.9583339632964,3,True,False
1562,2025-07-02 20:29:47.377313,1.1.2,1,1.1,2,practice,82,38.3435514410649,3,True,False
1563,2025-06-27 03:32:47.377313,1.1.1,1,1.1,1,video,20,,0,False,True
1563,2025-07-04 05:08:47.377313,1.1.1,1,1.1,1,video,48,,0,False,True
1563,2025-07-14 07:37:47.377313,1.2.1,1,1.2,2,practice,66,51.33443444219386,2,True,False
1564,2025-06-30 17:27:47.377313,1.1.1,1,1.1,1,video,10,,0,False,True
1564,2025-07-02 02:19:47.377313,1.1.2,1,1.1,2,practice,18,86.49314763956517,2,True,True
1564,2025-07-20 00:48:47.377313,1.1.3,1,1.1,3,quiz,14,82.05650785470392,3,True,True
1565,2025-06-30 14:07:47.377313,1.1.1,1,1.1,1,video,7,,0,False,True
1565,2025-07-09 21:13:47.377313,1.2.1,1,1.2,2,practice,28,71.65111647702149,2,True,True
1565,2025-07-19 17:28:47.377313,2.1.1,2,2.1,1,video,23,,0,False,True
1565,2025-07-07 12:12:47.377313,2.1.2,2,2.1,2,practice,37,88.1875405388657,2,True,True
1565,2025-07-21 06:28:47.377313,2.1.2,2,2.1,2,practice,40,84.39872748578823,3,True,True
1565,2025-07-05 22:30:47.377313,2.1.3,2,2.1,3,quiz,17,71.42206289737425,2,True,True
1565,2025-06-23 11:23:47.377313,3.1.1,3,3.1,1,video,9,,0,False,True
1565,2025-06-28 11:04:47.377313,3.1.2,3,3.1,2,practice,50,70.64021332675796,3,True,True
1565,2025-07-03 06:52:47.377313,3.1.3,3,3.1,3,quiz,15,83.82807973378587,1,True,True
1565,2025-07-11 11:49:47.377313,3.2.1,3,3.2,2,practice,39,83.14685891047614,3,True,True
1565,2025-06-26 16:21:47.377313,3.2.2,3,3.2,4,project,45,77.9517173913911,1,True,True
1565,2025-06-23 23:31:47.377313,3.2.3,3,3.2,3,quiz,21,87.90309899340465,1,True,True
1565,2025-07-02 10:40:47.377313,3.2.3,3,3.2,3,quiz,23,65.04804010172252,2,True,True
1566,2025-06-29 17:54:47.377313,1.1.1,1,1.1,1,video,33,,0,False,True
1566,2025-07-14 15:49:47.377313,1.2.1,1,1.2,2,practice,41,43.17152224074596,3,True,False
1566,2025-07-01 16:01:47.377313,1.2.1,1,1.2,2,practice,13,59.75779137484998,1,True,False
1566,2025-07-13 17:25:47.377313,1.2.1,1,1.2,2,practice,12,52.30530624753215,2,True,False
1566,2025-07-03 21:08:47.377313,1.2.1,1,1.2,2,practice,16,69.89941204368733,1,True,True
1566,2025-06-27 19:46:47.377313,1.2.2,1,1.2,2,practice,57,41.23700136103453,2,True,False
1566,2025-07-18 08:10:47.377313,1.2.2,1,1.2,2,practice,62,43.57934432931708,2,True,False
1566,2025-07-07 04:39:47.377313,1.2.2,1,1.2,2,practice,66,68.09348939507605,1,True,True
1566,2025-07-20 01:26:47.377313,1.2.2,1,1.2,2,practice,59,55.451106829058844,2,True,False
1567,2025-07-10 17:37:47.377313,1.1.1,1,1.1,1,video,18,,0,False,True
1567,2025-07-10 07:48:47.377313,1.2.1,1,1.2,2,practice,51,32.83471246447796,2,True,False
1567,2025-07-03 13:26:47.377313,1.2.1,1,1.2,2,practice,70,15.478328114947697,1,True,False
1568,2025-07-22 01:09:47.377313,1.1.1,1,1.1,1,video,27,,0,False,True
1568,2025-06-24 19:40:47.377313,1.2.1,1,1.2,2,practice,51,37.1007684568381,1,True,False
1568,2025-07-13 19:11:47.377313,1.2.1,1,1.2,2,practice,22,45.347449918281924,2,True,False
1568,2025-07-22 00:36:47.377313,1.2.1,1,1.2,2,practice,50,44.117933882496125,1,True,False
1568,2025-07-09 22:26:47.377313,1.2.1,1,1.2,2,practice,32,33.91197063083865,2,True,False
1568,2025-06-30 05:23:47.377313,1.2.1,1,1.2,2,practice,33,27.477696872376157,3,True,False
1568,2025-06-29 11:53:47.377313,1.2.1,1,1.2,2,practice,53,26.197229911705175,3,True,False
1568,2025-06-26 17:48:47.377313,1.2.1,1,1.2,2,practice,15,54.58707413209045,1,True,False
1568,2025-07-08 21:43:47.377313,1.2.1,1,1.2,2,practice,37,45.805676138593384,1,True,False
1569,2025-06-25 16:03:47.377313,1.1.1,1,1.1,1,video,7,,0,False,True
1569,2025-07-22 11:12:47.377313,1.1.2,1,1.1,2,practice,23,49.90420551644585,2,True,False
1569,2025-07-15 15:19:47.377313,1.1.2,1,1.1,2,practice,17,52.82153583901016,3,True,False
1569,2025-07-07 10:20:47.377313,1.1.2,1,1.1,2,practice,31,72.19338783697643,1,True,True
1570,2025-06-24 16:10:47.377313,1.1.1,1,1.1,1,video,12,,0,False,True
1570,2025-07-03 19:44:47.377313,1.1.2,1,1.1,2,practice,14,82.39931552139083,3,True,True
1570,2025-07-01 18:04:47.377313,1.1.3,1,1.1,3,quiz,20,57.14566147353601,2,True,False
1570,2025-06-30 07:21:47.377313,1.1.3,1,1.1,3,quiz,19,61.0585937029017,2,True,True
1571,2025-07-09 10:11:47.377313,1.1.1,1,1.1,1,video,21,,0,False,True
1571,2025-07-18 09:18:47.377313,1.1.2,1,1.1,2,practice,31,76.04774843750174,2,True,True
1571,2025-07-18 13:51:47.377313,1.1.3,1,1.1,3,quiz,10,50.18886810727528,3,True,False
1571,2025-07-01 15:55:47.377313,1.1.3,1,1.1,3,quiz,11,53.63841998750569,1,True,False
1571,2025-06-22 16:09:47.377313,1.1.3,1,1.1,3,quiz,10,61.014214218376296,3,True,True
1572,2025-06-22 07:32:47.377313,1.1.1,1,1.1,1,video,8,,0,False,True
1572,2025-07-05 01:50:47.377313,1.1.1,1,1.1,1,video,7,,0,False,True
1572,2025-07-15 06:44:47.377313,1.1.2,1,1.1,2,practice,18,85.5879686976129,3,True,True
1572,2025-06-21 22:25:47.377313,1.1.3,1,1.1,3,quiz,19,76.02947002149244,3,True,True
1572,2025-07-18 03:36:47.377313,1.2.1,1,1.2,2,practice,28,65.85505309703193,1,True,True
1572,2025-07-13 09:22:47.377313,1.2.2,1,1.2,2,practice,21,63.131608399331135,2,True,True
1572,2025-07-20 13:32:47.377313,1.2.3,1,1.2,3,project,20,79.2917291515936,1,True,True
1573,2025-06-27 16:25:47.377313,1.1.1,1,1.1,1,video,12,,0,False,True
1573,2025-06-24 13:00:47.377313,1.2.1,1,1.2,2,practice,26,84.48355840306442,1,True,True
1573,2025-06-30 01:07:47.377313,1.2.1,1,1.2,2,practice,17,68.04113724392039,3,True,True
1573,2025-07-15 14:57:47.377313,1.2.2,1,1.2,2,practice,17,61.66139961620711,3,True,True
1573,2025-06-27 22:46:47.377313,1.2.3,1,1.2,3,project,27,63.20003978045746,1,True,True
1574,2025-06-23 10:40:47.377313,1.1.1,1,1.1,1,video,8,,0,False,True
1574,2025-07-11 07:48:47.377313,1.1.2,1,1.1,2,practice,22,57.749884613970394,2,True,False
1574,2025-07-08 11:00:47.377313,1.1.2,1,1.1,2,practice,25,68.96169595301316,1,True,True
1575,2025-07-18 06:51:47.377313,1.1.1,1,1.1,1,video,42,,0,False,True
1575,2025-06-27 02:24:47.377313,1.1.1,1,1.1,1,video,27,,0,False,True
1575,2025-07-13 19:46:47.377313,1.1.2,1,1.1,2,practice,67,37.845482317390896,1,True,False
1575,2025-07-21 11:47:47.377313,1.1.2,1,1.1,2,practice,35,31.700244553051572,1,True,False
1575,2025-07-08 17:48:47.377313,1.1.2,1,1.1,2,practice,65,19.533199316851025,1,True,False
1575,2025-07-01 00:33:47.377313,1.1.2,1,1.1,2,practice,58,33.07398341184051,1,True,False
1575,2025-07-05 01:48:47.377313,1.1.2,1,1.1,2,practice,47,23.911011610976303,1,True,False
1575,2025-06-23 11:16:47.377313,1.1.2,1,1.1,2,practice,28,27.894089459090456,2,True,False
1575,2025-07-05 08:28:47.377313,1.1.2,1,1.1,2,practice,50,37.42773361636002,3,True,False
1575,2025-07-05 19:51:47.377313,1.1.2,1,1.1,2,practice,25,44.258388575378234,1,True,False
1576,2025-07-07 05:59:47.377313,1.1.1,1,1.1,1,video,16,,0,False,True
1576,2025-07-16 23:14:47.377313,1.1.2,1,1.1,2,practice,36,43.740452380906916,2,True,False
1576,2025-06-22 05:58:47.377313,1.1.2,1,1.1,2,practice,53,48.52626353790781,1,True,False
1576,2025-07-19 07:53:47.377313,1.1.2,1,1.1,2,practice,56,56.6813494894279,2,True,False
1576,2025-07-22 14:00:47.377313,1.1.2,1,1.1,2,practice,41,34.20378382914187,3,True,False
1576,2025-07-12 09:34:47.377313,1.1.2,1,1.1,2,practice,55,36.002942623789075,2,True,False
1576,2025-07-15 20:21:47.377313,1.1.2,1,1.1,2,practice,42,53.468192860979364,1,True,False
1576,2025-07-06 16:21:47.377313,1.1.2,1,1.1,2,practice,57,33.305042313174226,2,True,False
1576,2025-07-16 15:58:47.377313,1.1.2,1,1.1,2,practice,44,43.18109051744524,2,True,False
1576,2025-06-27 08:04:47.377313,1.1.2,1,1.1,2,practice,62,46.52114326416685,3,True,False
1577,2025-06-29 23:55:47.377313,1.1.1,1,1.1,1,video,33,,0,False,True
