event_id,userid,timestamp,timecreated,eventname,archetype,knowledge_level,motivation
3480,10034,2024-01-03 07:32:00,1704267120,video_view,Efficient Learner,0.5073184804344717,1.0
3481,10034,2024-01-03 08:21:00,1704270060,quiz_attempt,Efficient Learner,0.524985931153058,1.0
3482,10034,2024-01-03 09:10:00,1704273000,video_view,Efficient Learner,0.5180251214064487,1.0
3483,10034,2024-01-03 09:59:00,1704275940,forum_post,Efficient Learner,0.5182290862341202,1.0
3484,10034,2024-01-03 10:48:00,1704278880,assignment_submit,Efficient Learner,0.5073915130844914,1.0
3485,10034,2024-01-03 11:37:00,1704281820,quiz_attempt,Efficient Learner,0.524373622763584,1.0
3486,10034,2024-01-03 12:26:00,1704284760,resource_view,Efficient Learner,0.5235122172270037,1.0
3487,10034,2024-01-03 13:15:00,1704287700,forum_post,Efficient Learner,0.5053147537419993,1.0
3488,10034,2024-01-03 14:04:00,1704290640,resource_view,Efficient Learner,0.49832498904439065,1.0
3489,10034,2024-01-03 14:53:00,1704293580,video_view,Efficient Learner,0.5003274099979008,1.0
3490,10034,2024-01-03 15:42:00,1704296520,quiz_attempt,Efficient Learner,0.49494494349424667,1.0
3491,10034,2024-01-03 16:31:00,1704299460,resource_view,Efficient Learner,0.526577600638674,1.0
3492,10034,2024-01-03 17:20:00,1704302400,video_view,Efficient Learner,0.5244610679621584,1.0
3493,10034,2024-01-03 18:09:00,1704305340,quiz_attempt,Efficient Learner,0.5165630669727301,1.0
3494,10034,2024-01-03 18:58:00,1704308280,video_view,Efficient Learner,0.5265142975978956,1.0
3495,10034,2024-01-03 19:47:00,1704311220,quiz_attempt,Efficient Learner,0.5250612507469474,1.0
3496,10034,2024-01-03 20:36:00,1704314160,quiz_attempt,Efficient Learner,0.5038148668677892,1.0
3497,10034,2024-01-03 21:25:00,1704317100,quiz_attempt,Efficient Learner,0.5135524377902957,1.0
3498,10034,2024-01-03 22:14:00,1704320040,assignment_submit,Efficient Learner,0.5035487950890841,1.0
3499,10034,2024-01-03 23:03:00,1704322980,assignment_submit,Efficient Learner,0.49868965467412285,1.0
3500,10034,2024-01-03 23:52:00,1704325920,forum_post,Efficient Learner,0.5115746281809265,1.0
3501,10034,2024-01-04 00:41:00,1704328860,reading_complete,Efficient Learner,0.5081030398857763,1.0
3502,10034,2024-01-04 01:30:00,1704331800,forum_post,Efficient Learner,0.49975721365051956,1.0
3503,10034,2024-01-04 02:19:00,1704334740,quiz_attempt,Efficient Learner,0.4949934609922673,1.0
3504,10034,2024-01-04 03:08:00,1704337680,quiz_attempt,Efficient Learner,0.4898151196772004,1.0
3505,10034,2024-01-04 03:57:00,1704340620,resource_view,Efficient Learner,0.4843693549208593,1.0
3506,10034,2024-01-04 04:46:00,1704343560,quiz_attempt,Efficient Learner,0.4954181806214142,1.0
3507,10034,2024-01-04 05:35:00,1704346500,resource_view,Efficient Learner,0.517636622869081,1.0
3508,10034,2024-01-04 06:24:00,1704349440,video_view,Efficient Learner,0.5116510785069754,1.0
3509,10034,2024-01-04 07:13:00,1704352380,resource_view,Efficient Learner,0.505235493364682,1.0
3510,10034,2024-01-04 08:02:00,1704355320,video_view,Efficient Learner,0.5184763196569385,1.0
3511,10034,2024-01-04 08:51:00,1704358260,assignment_submit,Efficient Learner,0.5372848415280199,1.0
3512,10035,2024-01-01 00:00:00,1704067200,resource_view,Struggling but Trying,0.4728219860284978,0.7973974812288314
3513,10035,2024-01-01 00:48:00,1704070080,video_view,Struggling but Trying,0.48193384152620083,0.7973974812288314
3514,10035,2024-01-01 01:36:00,1704072960,assignment_submit,Struggling but Trying,0.4762260306917854,0.7973974812288314
3515,10035,2024-01-01 02:24:00,1704075840,reading_complete,Struggling but Trying,0.48457804452757247,0.7973974812288314
3516,10035,2024-01-01 03:12:00,1704078720,quiz_attempt,Struggling but Trying,0.4786027861090906,0.7973974812288314
3517,10035,2024-01-01 04:00:00,1704081600,forum_post,Struggling but Trying,0.4833305249522786,0.7973974812288314
3518,10035,2024-01-01 04:48:00,1704084480,resource_view,Struggling but Trying,0.4731036693576436,0.7973974812288314
3519,10035,2024-01-01 05:36:00,1704087360,resource_view,Struggling but Trying,0.4572342175592598,0.7973974812288314
3520,10035,2024-01-01 06:24:00,1704090240,assignment_submit,Struggling but Trying,0.4552652666920873,0.7973974812288314
3521,10035,2024-01-01 07:12:00,1704093120,quiz_attempt,Struggling but Trying,0.4553572996723382,0.7973974812288314
3522,10035,2024-01-01 08:00:00,1704096000,video_view,Struggling but Trying,0.4544034483931024,0.7973974812288314
3523,10035,2024-01-01 08:48:00,1704098880,reading_complete,Struggling but Trying,0.4436426445357225,0.7973974812288314
3524,10035,2024-01-01 09:36:00,1704101760,quiz_attempt,Struggling but Trying,0.44679821961830996,0.7973974812288314
3525,10035,2024-01-01 10:24:00,1704104640,resource_view,Struggling but Trying,0.4476032671314428,0.7973974812288314
3526,10035,2024-01-01 11:12:00,1704107520,reading_complete,Struggling but Trying,0.46378000036546907,0.7973974812288314
3527,10035,2024-01-01 12:00:00,1704110400,reading_complete,Struggling but Trying,0.46515453433496634,0.7973974812288314
3528,10035,2024-01-01 12:48:00,1704113280,assignment_submit,Struggling but Trying,0.4574594792259578,0.7973974812288314
3529,10035,2024-01-01 13:36:00,1704116160,forum_post,Struggling but Trying,0.4592571110142099,0.7973974812288314
3530,10035,2024-01-01 14:24:00,1704119040,quiz_attempt,Struggling but Trying,0.4404212432203043,0.7973974812288314
3531,10035,2024-01-01 15:12:00,1704121920,resource_view,Struggling but Trying,0.4406497760783613,0.7973974812288314
3532,10035,2024-01-01 16:00:00,1704124800,video_view,Struggling but Trying,0.43681488574699956,0.7973974812288314
3533,10035,2024-01-01 16:48:00,1704127680,resource_view,Struggling but Trying,0.4330324909447781,0.7973974812288314
3534,10035,2024-01-01 17:36:00,1704130560,video_view,Struggling but Trying,0.4273826842736648,0.7973974812288314
3535,10035,2024-01-01 18:24:00,1704133440,quiz_attempt,Struggling but Trying,0.43152219966592315,0.7973974812288314
3536,10035,2024-01-01 19:12:00,1704136320,assignment_submit,Struggling but Trying,0.42308748664068646,0.7973974812288314
3537,10035,2024-01-01 20:00:00,1704139200,forum_post,Struggling but Trying,0.4344232513903376,0.7973974812288314
3538,10035,2024-01-01 20:48:00,1704142080,assignment_submit,Struggling but Trying,0.4282091435050417,0.7973974812288314
3539,10035,2024-01-01 21:36:00,1704144960,quiz_attempt,Struggling but Trying,0.4356516653101786,0.7973974812288314
3540,10035,2024-01-01 22:24:00,1704147840,quiz_attempt,Struggling but Trying,0.42133910259346335,0.7973974812288314
3541,10035,2024-01-01 23:12:00,1704150720,quiz_attempt,Struggling but Trying,0.43147616846514564,0.7973974812288314
3542,10035,2024-01-02 00:00:00,1704153600,assignment_submit,Struggling but Trying,0.4426525750966526,0.7973974812288314
3543,10035,2024-01-02 00:48:00,1704156480,resource_view,Struggling but Trying,0.45473721881487283,0.7973974812288314
3544,10035,2024-01-02 01:36:00,1704159360,reading_complete,Struggling but Trying,0.4565451991812507,0.7973974812288314
3545,10035,2024-01-02 02:24:00,1704162240,video_view,Struggling but Trying,0.4637475186395681,0.7973974812288314
3546,10035,2024-01-02 03:12:00,1704165120,quiz_attempt,Struggling but Trying,0.46632642870922286,0.7973974812288314
3547,10035,2024-01-02 04:00:00,1704168000,quiz_attempt,Struggling but Trying,0.4706853322218331,0.7973974812288314
3548,10035,2024-01-02 04:48:00,1704170880,resource_view,Struggling but Trying,0.45966261091806615,0.7973974812288314
3549,10035,2024-01-02 05:36:00,1704173760,resource_view,Struggling but Trying,0.4416970869725981,0.7973974812288314
3550,10035,2024-01-02 06:24:00,1704176640,forum_post,Struggling but Trying,0.4371397730968973,0.7973974812288314
3551,10035,2024-01-02 07:12:00,1704179520,quiz_attempt,Struggling but Trying,0.42102495369260257,0.7973974812288314
3552,10035,2024-01-02 08:00:00,1704182400,quiz_attempt,Struggling but Trying,0.4256593656715568,0.7973974812288314
3553,10035,2024-01-02 08:48:00,1704185280,assignment_submit,Struggling but Trying,0.43545905683441444,0.7973974812288314
3554,10035,2024-01-02 09:36:00,1704188160,video_view,Struggling but Trying,0.43674060610533955,0.7973974812288314
3555,10035,2024-01-02 10:24:00,1704191040,quiz_attempt,Struggling but Trying,0.43039072970104125,0.7973974812288314
3556,10035,2024-01-02 11:12:00,1704193920,quiz_attempt,Struggling but Trying,0.4224348028034506,0.7973974812288314
3557,10035,2024-01-02 12:00:00,1704196800,quiz_attempt,Struggling but Trying,0.42997384951399825,0.7973974812288314
3558,10035,2024-01-02 12:48:00,1704199680,resource_view,Struggling but Trying,0.44702228550697237,0.7973974812288314
3559,10035,2024-01-02 13:36:00,1704202560,quiz_attempt,Struggling but Trying,0.4432387151518401,0.7973974812288314
3560,10035,2024-01-02 14:24:00,1704205440,resource_view,Struggling but Trying,0.43942593531360086,0.7973974812288314
3561,10035,2024-01-02 15:12:00,1704208320,quiz_attempt,Struggling but Trying,0.4438678018303549,0.7973974812288314
3562,10035,2024-01-02 16:00:00,1704211200,video_view,Struggling but Trying,0.42956248869422,0.7973974812288314
3563,10035,2024-01-02 16:48:00,1704214080,resource_view,Struggling but Trying,0.43363919697023556,0.7973974812288314
3564,10035,2024-01-02 17:36:00,1704216960,resource_view,Struggling but Trying,0.43204171395629853,0.7973974812288314
3565,10035,2024-01-02 18:24:00,1704219840,assignment_submit,Struggling but Trying,0.43568135002156183,0.7973974812288314
3566,10035,2024-01-02 19:12:00,1704222720,video_view,Struggling but Trying,0.4363097146637013,0.7973974812288314
3567,10035,2024-01-02 20:00:00,1704225600,forum_post,Struggling but Trying,0.42455700555762327,0.7973974812288314
3568,10035,2024-01-02 20:48:00,1704228480,video_view,Struggling but Trying,0.4182909078081718,0.7973974812288314
3569,10035,2024-01-02 21:36:00,1704231360,video_view,Struggling but Trying,0.4204287209110063,0.7973974812288314
3570,10035,2024-01-02 22:24:00,1704234240,resource_view,Struggling but Trying,0.41559755662135717,0.7973974812288314
3571,10035,2024-01-02 23:12:00,1704237120,quiz_attempt,Struggling but Trying,0.41658712484466254,0.7973974812288314
3572,10035,2024-01-03 00:00:00,1704240000,quiz_attempt,Struggling but Trying,0.40440536225966495,0.7973974812288314
3573,10035,2024-01-03 00:48:00,1704242880,quiz_attempt,Struggling but Trying,0.41275879633892515,0.7973974812288314
3574,10035,2024-01-03 01:36:00,1704245760,resource_view,Struggling but Trying,0.4173490407897961,0.7973974812288314
3575,10035,2024-01-03 02:24:00,1704248640,quiz_attempt,Struggling but Trying,0.42113629436316447,0.7973974812288314
3576,10035,2024-01-03 03:12:00,1704251520,assignment_submit,Struggling but Trying,0.42213051605933055,0.7973974812288314
3577,10035,2024-01-03 04:00:00,1704254400,reading_complete,Struggling but Trying,0.43221184052753,0.7973974812288314
3578,10035,2024-01-03 04:48:00,1704257280,forum_post,Struggling but Trying,0.4350407155146553,0.7973974812288314
3579,10035,2024-01-03 05:36:00,1704260160,forum_post,Struggling but Trying,0.41993357657848474,0.7973974812288314
3580,10035,2024-01-03 06:24:00,1704263040,resource_view,Struggling but Trying,0.4287850233802483,0.7973974812288314
3581,10035,2024-01-03 07:12:00,1704265920,forum_post,Struggling but Trying,0.4196707109255312,0.7973974812288314
3582,10035,2024-01-03 08:00:00,1704268800,assignment_submit,Struggling but Trying,0.40580665687672113,0.7973974812288314
3583,10035,2024-01-03 08:48:00,1704271680,video_view,Struggling but Trying,0.4170321454143176,0.7973974812288314
3584,10035,2024-01-03 09:36:00,1704274560,resource_view,Struggling but Trying,0.4218523683319967,0.7973974812288314
3585,10035,2024-01-03 10:24:00,1704277440,reading_complete,Struggling but Trying,0.4103863332532059,0.7973974812288314
3586,10035,2024-01-03 11:12:00,1704280320,assignment_submit,Struggling but Trying,0.403927360717636,0.7973974812288314
3587,10035,2024-01-03 12:00:00,1704283200,assignment_submit,Struggling but Trying,0.4262162344681334,0.7973974812288314
3588,10035,2024-01-03 12:48:00,1704286080,resource_view,Struggling but Trying,0.43270796661078076,0.7973974812288314
3589,10035,2024-01-03 13:36:00,1704288960,quiz_attempt,Struggling but Trying,0.4474022318074687,0.7973974812288314
3590,10035,2024-01-03 14:24:00,1704291840,resource_view,Struggling but Trying,0.45922155733370557,0.7973974812288314
3591,10035,2024-01-03 15:12:00,1704294720,video_view,Struggling but Trying,0.4447701335638171,0.7973974812288314
3592,10035,2024-01-03 16:00:00,1704297600,resource_view,Struggling but Trying,0.43532780366807394,0.7973974812288314
3593,10035,2024-01-03 16:48:00,1704300480,video_view,Struggling but Trying,0.42224290680886356,0.7973974812288314
3594,10035,2024-01-03 17:36:00,1704303360,quiz_attempt,Struggling but Trying,0.40824089448404405,0.7973974812288314
3595,10035,2024-01-03 18:24:00,1704306240,resource_view,Struggling but Trying,0.42247174425251793,0.7973974812288314
3596,10035,2024-01-03 19:12:00,1704309120,video_view,Struggling but Trying,0.4071696984570872,0.7973974812288314
3597,10035,2024-01-03 20:00:00,1704312000,assignment_submit,Struggling but Trying,0.41487417463832793,0.7973974812288314
3598,10035,2024-01-03 20:48:00,1704314880,quiz_attempt,Struggling but Trying,0.41669624930525073,0.7973974812288314
3599,10035,2024-01-03 21:36:00,1704317760,assignment_submit,Struggling but Trying,0.42473668476584003,0.7973974812288314
3600,10036,2024-01-01 00:00:00,1704067200,video_view,Struggling but Trying,0.3856995403781256,1.0
3601,10036,2024-01-01 00:45:00,1704069900,forum_post,Struggling but Trying,0.3944997316915464,1.0
3602,10036,2024-01-01 01:30:00,1704072600,forum_post,Struggling but Trying,0.3893707444128153,1.0
3603,10036,2024-01-01 02:15:00,1704075300,video_view,Struggling but Trying,0.39444419846031875,1.0
3604,10036,2024-01-01 03:00:00,1704078000,resource_view,Struggling but Trying,0.41520281135540293,1.0
3605,10036,2024-01-01 03:45:00,1704080700,resource_view,Struggling but Trying,0.4297606874322122,1.0
3606,10036,2024-01-01 04:30:00,1704083400,video_view,Struggling but Trying,0.4404731805466239,1.0
3607,10036,2024-01-01 05:15:00,1704086100,forum_post,Struggling but Trying,0.4524182598415321,1.0
3608,10036,2024-01-01 06:00:00,1704088800,forum_post,Struggling but Trying,0.44037732683938463,1.0
3609,10036,2024-01-01 06:45:00,1704091500,reading_complete,Struggling but Trying,0.43896119875481016,1.0
3610,10036,2024-01-01 07:30:00,1704094200,resource_view,Struggling but Trying,0.44625395033306026,1.0
3611,10036,2024-01-01 08:15:00,1704096900,forum_post,Struggling but Trying,0.4410729398698579,1.0
3612,10036,2024-01-01 09:00:00,1704099600,quiz_attempt,Struggling but Trying,0.46678132199603,1.0
3613,10036,2024-01-01 09:45:00,1704102300,quiz_attempt,Struggling but Trying,0.44625304262201754,1.0
3614,10036,2024-01-01 10:30:00,1704105000,quiz_attempt,Struggling but Trying,0.4475144231013841,1.0
3615,10036,2024-01-01 11:15:00,1704107700,assignment_submit,Struggling but Trying,0.4581733594454721,1.0
3616,10036,2024-01-01 12:00:00,1704110400,video_view,Struggling but Trying,0.46878351208235564,1.0
3617,10036,2024-01-01 12:45:00,1704113100,reading_complete,Struggling but Trying,0.46516129118507393,1.0
3618,10036,2024-01-01 13:30:00,1704115800,quiz_attempt,Struggling but Trying,0.4712638569255389,1.0
3619,10036,2024-01-01 14:15:00,1704118500,assignment_submit,Struggling but Trying,0.4757937591939758,1.0
3620,10036,2024-01-01 15:00:00,1704121200,quiz_attempt,Struggling but Trying,0.4792010739400841,1.0
3621,10036,2024-01-01 15:45:00,1704123900,reading_complete,Struggling but Trying,0.48509028675754723,1.0
3622,10036,2024-01-01 16:30:00,1704126600,forum_post,Struggling but Trying,0.501426333211703,1.0
3623,10036,2024-01-01 17:15:00,1704129300,resource_view,Struggling but Trying,0.4977763086243715,1.0
3624,10036,2024-01-01 18:00:00,1704132000,reading_complete,Struggling but Trying,0.490934971105459,1.0
3625,10036,2024-01-01 18:45:00,1704134700,video_view,Struggling but Trying,0.48992397894596545,1.0
3626,10036,2024-01-01 19:30:00,1704137400,quiz_attempt,Struggling but Trying,0.4770803271001981,1.0
3627,10036,2024-01-01 20:15:00,1704140100,resource_view,Struggling but Trying,0.47796887489763273,1.0
3628,10036,2024-01-01 21:00:00,1704142800,resource_view,Struggling but Trying,0.4666744666387472,1.0
3629,10036,2024-01-01 21:45:00,1704145500,assignment_submit,Struggling but Trying,0.46430633628624624,1.0
3630,10036,2024-01-01 22:30:00,1704148200,quiz_attempt,Struggling but Trying,0.4791079838105017,1.0
3631,10036,2024-01-01 23:15:00,1704150900,resource_view,Struggling but Trying,0.49096903788825524,1.0
3632,10036,2024-01-02 00:00:00,1704153600,quiz_attempt,Struggling but Trying,0.48561936823737156,1.0
3633,10036,2024-01-02 00:45:00,1704156300,resource_view,Struggling but Trying,0.4745240201916221,1.0
3634,10036,2024-01-02 01:30:00,1704159000,video_view,Struggling but Trying,0.4614572909582962,1.0
3635,10036,2024-01-02 02:15:00,1704161700,video_view,Struggling but Trying,0.45750144059616366,1.0
3636,10036,2024-01-02 03:00:00,1704164400,quiz_attempt,Struggling but Trying,0.46624984615059245,1.0
3637,10036,2024-01-02 03:45:00,1704167100,forum_post,Struggling but Trying,0.4751849705792522,1.0
3638,10036,2024-01-02 04:30:00,1704169800,video_view,Struggling but Trying,0.4694902642845621,1.0
3639,10036,2024-01-02 05:15:00,1704172500,forum_post,Struggling but Trying,0.4615503358793498,1.0
3640,10036,2024-01-02 06:00:00,1704175200,reading_complete,Struggling but Trying,0.46418014171485145,1.0
3641,10036,2024-01-02 06:45:00,1704177900,quiz_attempt,Struggling but Trying,0.47541937459156847,1.0
3642,10036,2024-01-02 07:30:00,1704180600,assignment_submit,Struggling but Trying,0.47824766637946253,1.0
3643,10036,2024-01-02 08:15:00,1704183300,quiz_attempt,Struggling but Trying,0.4846804688485884,1.0
3644,10036,2024-01-02 09:00:00,1704186000,quiz_attempt,Struggling but Trying,0.49139964535610037,1.0
3645,10036,2024-01-02 09:45:00,1704188700,resource_view,Struggling but Trying,0.518616838970736,1.0
3646,10036,2024-01-02 10:30:00,1704191400,forum_post,Struggling but Trying,0.522263872993496,1.0
3647,10036,2024-01-02 11:15:00,1704194100,resource_view,Struggling but Trying,0.5141422329464774,1.0
3648,10036,2024-01-02 12:00:00,1704196800,resource_view,Struggling but Trying,0.5115023521920842,1.0
3649,10036,2024-01-02 12:45:00,1704199500,forum_post,Struggling but Trying,0.5018907997408818,1.0
3650,10036,2024-01-02 13:30:00,1704202200,assignment_submit,Struggling but Trying,0.5242417221556205,1.0
3651,10036,2024-01-02 14:15:00,1704204900,forum_post,Struggling but Trying,0.5228670622662858,1.0
3652,10036,2024-01-02 15:00:00,1704207600,quiz_attempt,Struggling but Trying,0.5329012180667055,1.0
3653,10036,2024-01-02 15:45:00,1704210300,quiz_attempt,Struggling but Trying,0.545219273654513,1.0
3654,10036,2024-01-02 16:30:00,1704213000,quiz_attempt,Struggling but Trying,0.5524363489283874,1.0
3655,10036,2024-01-02 17:15:00,1704215700,forum_post,Struggling but Trying,0.5592464660298648,1.0
3656,10036,2024-01-02 18:00:00,1704218400,assignment_submit,Struggling but Trying,0.5841487898211903,1.0
3657,10036,2024-01-02 18:45:00,1704221100,video_view,Struggling but Trying,0.6061835914860535,1.0
3658,10036,2024-01-02 19:30:00,1704223800,video_view,Struggling but Trying,0.610450774414132,1.0
3659,10036,2024-01-02 20:15:00,1704226500,video_view,Struggling but Trying,0.6246883285158756,1.0
3660,10036,2024-01-02 21:00:00,1704229200,video_view,Struggling but Trying,0.6244206647903506,1.0
3661,10036,2024-01-02 21:45:00,1704231900,forum_post,Struggling but Trying,0.6174973667244285,1.0
3662,10036,2024-01-02 22:30:00,1704234600,forum_post,Struggling but Trying,0.6212186747943399,1.0
3663,10036,2024-01-02 23:15:00,1704237300,reading_complete,Struggling but Trying,0.612325844099151,1.0
3664,10036,2024-01-03 00:00:00,1704240000,forum_post,Struggling but Trying,0.6165095552486025,1.0
3665,10036,2024-01-03 00:45:00,1704242700,quiz_attempt,Struggling but Trying,0.6152533144603712,1.0
3666,10036,2024-01-03 01:30:00,1704245400,quiz_attempt,Struggling but Trying,0.6284973404735252,1.0
3667,10036,2024-01-03 02:15:00,1704248100,resource_view,Struggling but Trying,0.6170334617070568,1.0
3668,10036,2024-01-03 03:00:00,1704250800,forum_post,Struggling but Trying,0.6143376831718749,1.0
3669,10036,2024-01-03 03:45:00,1704253500,video_view,Struggling but Trying,0.606179513968821,1.0
3670,10036,2024-01-03 04:30:00,1704256200,forum_post,Struggling but Trying,0.619966946078184,1.0
3671,10036,2024-01-03 05:15:00,1704258900,reading_complete,Struggling but Trying,0.6160860251249788,1.0
3672,10036,2024-01-03 06:00:00,1704261600,resource_view,Struggling but Trying,0.6203325205594836,1.0
3673,10036,2024-01-03 06:45:00,1704264300,video_view,Struggling but Trying,0.6233503794973801,1.0
3674,10036,2024-01-03 07:30:00,1704267000,quiz_attempt,Struggling but Trying,0.6109266725608454,1.0
3675,10036,2024-01-03 08:15:00,1704269700,reading_complete,Struggling but Trying,0.6170039826373357,1.0
3676,10036,2024-01-03 09:00:00,1704272400,quiz_attempt,Struggling but Trying,0.6096028825366266,1.0
3677,10036,2024-01-03 09:45:00,1704275100,video_view,Struggling but Trying,0.6274813157931989,1.0
3678,10036,2024-01-03 10:30:00,1704277800,quiz_attempt,Struggling but Trying,0.621619297328806,1.0
3679,10036,2024-01-03 11:15:00,1704280500,resource_view,Struggling but Trying,0.6230674848370317,1.0
3680,10036,2024-01-03 12:00:00,1704283200,assignment_submit,Struggling but Trying,0.6359300255015279,1.0
3681,10036,2024-01-03 12:45:00,1704285900,resource_view,Struggling but Trying,0.6434651186611533,1.0
3682,10036,2024-01-03 13:30:00,1704288600,assignment_submit,Struggling but Trying,0.6488169206908075,1.0
3683,10036,2024-01-03 14:15:00,1704291300,forum_post,Struggling but Trying,0.6636383319307316,1.0
3684,10036,2024-01-03 15:00:00,1704294000,video_view,Struggling but Trying,0.6532476863649413,1.0
3685,10036,2024-01-03 15:45:00,1704296700,assignment_submit,Struggling but Trying,0.6466114728703702,1.0
3686,10036,2024-01-03 16:30:00,1704299400,quiz_attempt,Struggling but Trying,0.6593790842096557,1.0
3687,10036,2024-01-03 17:15:00,1704302100,video_view,Struggling but Trying,0.6704062679449462,1.0
3688,10036,2024-01-03 18:00:00,1704304800,quiz_attempt,Struggling but Trying,0.6666096291981047,1.0
3689,10036,2024-01-03 18:45:00,1704307500,assignment_submit,Struggling but Trying,0.6560797093390341,1.0
3690,10036,2024-01-03 19:30:00,1704310200,resource_view,Struggling but Trying,0.6461241852316526,1.0
3691,10036,2024-01-03 20:15:00,1704312900,video_view,Struggling but Trying,0.6328629309108771,1.0
3692,10036,2024-01-03 21:00:00,1704315600,forum_post,Struggling but Trying,0.6316277279613814,1.0
3693,10036,2024-01-03 21:45:00,1704318300,resource_view,Struggling but Trying,0.6164745892409716,1.0
3694,10036,2024-01-03 22:30:00,1704321000,forum_post,Struggling but Trying,0.6172998175532305,1.0
3695,10037,2024-01-01 00:00:00,1704067200,quiz_attempt,Struggling but Trying,0.3672098404171725,0.7833813311834494
3696,10037,2024-01-01 00:14:00,1704068040,video_view,Struggling but Trying,0.3650106924402826,0.7833813311834494
3697,10037,2024-01-01 00:28:00,1704068880,resource_view,Struggling but Trying,0.3810080628511887,0.7833813311834494
3698,10037,2024-01-01 00:42:00,1704069720,resource_view,Struggling but Trying,0.3580575539888689,0.7833813311834494
3699,10037,2024-01-01 00:56:00,1704070560,reading_complete,Struggling but Trying,0.35492788180292045,0.7833813311834494
3700,10037,2024-01-01 01:10:00,1704071400,resource_view,Struggling but Trying,0.36230570341042323,0.7833813311834494
3701,10037,2024-01-01 01:24:00,1704072240,quiz_attempt,Struggling but Trying,0.34737991262668577,0.7833813311834494
3702,10037,2024-01-01 01:38:00,1704073080,quiz_attempt,Struggling but Trying,0.37414946810254357,0.7833813311834494
3703,10037,2024-01-01 01:52:00,1704073920,quiz_attempt,Struggling but Trying,0.36289711935318436,0.7833813311834494
3704,10037,2024-01-01 02:06:00,1704074760,quiz_attempt,Struggling but Trying,0.3606061423834442,0.7833813311834494
3705,10037,2024-01-01 02:20:00,1704075600,assignment_submit,Struggling but Trying,0.3570831642461472,0.7833813311834494
3706,10037,2024-01-01 02:34:00,1704076440,quiz_attempt,Struggling but Trying,0.3673144667375572,0.7833813311834494
3707,10037,2024-01-01 02:48:00,1704077280,reading_complete,Struggling but Trying,0.3542788425656736,0.7833813311834494
3708,10037,2024-01-01 03:02:00,1704078120,quiz_attempt,Struggling but Trying,0.3592391252944313,0.7833813311834494
3709,10037,2024-01-01 03:16:00,1704078960,assignment_submit,Struggling but Trying,0.36451196781778983,0.7833813311834494
3710,10037,2024-01-01 03:30:00,1704079800,reading_complete,Struggling but Trying,0.36490111817139836,0.7833813311834494
3711,10037,2024-01-01 03:44:00,1704080640,forum_post,Struggling but Trying,0.367493776167887,0.7833813311834494
3712,10037,2024-01-01 03:58:00,1704081480,assignment_submit,Struggling but Trying,0.34092239742242025,0.7833813311834494
3713,10037,2024-01-01 04:12:00,1704082320,video_view,Struggling but Trying,0.3712891475082696,0.7833813311834494
3714,10037,2024-01-01 04:26:00,1704083160,assignment_submit,Struggling but Trying,0.3805943519714614,0.7833813311834494
3715,10037,2024-01-01 04:40:00,1704084000,assignment_submit,Struggling but Trying,0.3662619643065141,0.7833813311834494
3716,10037,2024-01-01 04:54:00,1704084840,assignment_submit,Struggling but Trying,0.3599197073102543,0.7833813311834494
3717,10037,2024-01-01 05:08:00,1704085680,reading_complete,Struggling but Trying,0.3548621597778434,0.7833813311834494
3718,10037,2024-01-01 05:22:00,1704086520,quiz_attempt,Struggling but Trying,0.3794325373185754,0.7833813311834494
3719,10037,2024-01-01 05:36:00,1704087360,quiz_attempt,Struggling but Trying,0.3902153862037078,0.7833813311834494
3720,10037,2024-01-01 05:50:00,1704088200,resource_view,Struggling but Trying,0.41512099656552603,0.7833813311834494
3721,10037,2024-01-01 06:04:00,1704089040,forum_post,Struggling but Trying,0.4159034213177786,0.7833813311834494
3722,10037,2024-01-01 06:18:00,1704089880,resource_view,Struggling but Trying,0.4114416367178113,0.7833813311834494
3723,10037,2024-01-01 06:32:00,1704090720,resource_view,Struggling but Trying,0.3934096899539354,0.7833813311834494
3724,10037,2024-01-01 06:46:00,1704091560,resource_view,Struggling but Trying,0.38945504995711966,0.7833813311834494
3725,10037,2024-01-01 07:00:00,1704092400,video_view,Struggling but Trying,0.3795655204573157,0.7833813311834494
3726,10037,2024-01-01 07:14:00,1704093240,quiz_attempt,Struggling but Trying,0.389678198607663,0.7833813311834494
3727,10037,2024-01-01 07:28:00,1704094080,resource_view,Struggling but Trying,0.415159954798152,0.7833813311834494
3728,10037,2024-01-01 07:42:00,1704094920,assignment_submit,Struggling but Trying,0.4006419744378608,0.7833813311834494
3729,10037,2024-01-01 07:56:00,1704095760,assignment_submit,Struggling but Trying,0.40612563434653576,0.7833813311834494
3730,10037,2024-01-01 08:10:00,1704096600,reading_complete,Struggling but Trying,0.4172186382919186,0.7833813311834494
3731,10037,2024-01-01 08:24:00,1704097440,quiz_attempt,Struggling but Trying,0.4268834356276174,0.7833813311834494
3732,10037,2024-01-01 08:38:00,1704098280,resource_view,Struggling but Trying,0.4291764788229874,0.7833813311834494
3733,10037,2024-01-01 08:52:00,1704099120,quiz_attempt,Struggling but Trying,0.4228680820584138,0.7833813311834494
3734,10037,2024-01-01 09:06:00,1704099960,resource_view,Struggling but Trying,0.44794321290192285,0.7833813311834494
3735,10037,2024-01-01 09:20:00,1704100800,video_view,Struggling but Trying,0.4385870922742883,0.7833813311834494
3736,10037,2024-01-01 09:34:00,1704101640,quiz_attempt,Struggling but Trying,0.4338082829302956,0.7833813311834494
