state,action,q_value
1_4_True_0.24_2_1.00_3_0.88,Go_to_low_level,0.0
1_1_False_nan_0_0.70_4_0.12,Next,3.0
1_1_False_nan_0_0.70_4_0.12,Previous,0.0
1_1_False_nan_0_0.70_4_0.12,Stay,0.0
1_1_False_nan_0_0.70_4_0.12,Go_to_high_level,0.0
1_1_False_nan_0_0.70_4_0.12,Go_to_low_level,0.0
1_2_True_0.58_3_1.00_5_0.25,Next,2.0
1_2_True_0.58_3_1.00_5_0.25,Previous,0.0
1_2_True_0.58_3_1.00_5_0.25,Stay,0.0
1_2_True_0.58_3_1.00_5_0.25,Go_to_high_level,0.0
1_2_True_0.58_3_1.00_5_0.25,Go_to_low_level,0.0
1_3_True_0.46_3_0.35_2_0.38,Next,0.0
1_3_True_0.46_3_0.35_2_0.38,Previous,0.0
1_3_True_0.46_3_0.35_2_0.38,Stay,2.0
1_3_True_0.46_3_0.35_2_0.38,Go_to_high_level,0.0
1_3_True_0.46_3_0.35_2_0.38,Go_to_low_level,0.0
1_1_False_nan_0_0.18_0_0.50,Next,3.691729
1_1_False_nan_0_0.18_0_0.50,Previous,0.0
1_1_False_nan_0_0.18_0_0.50,Stay,0.0
1_1_False_nan_0_0.18_0_0.50,Go_to_high_level,0.0
1_1_False_nan_0_0.18_0_0.50,Go_to_low_level,0.0
1_3_True_0.50_1_0.93_2_0.50,Next,1.01
1_3_True_0.50_1_0.93_2_0.50,Previous,0.0
1_3_True_0.50_1_0.93_2_0.50,Stay,0.0
1_3_True_0.50_1_0.93_2_0.50,Go_to_high_level,0.0
1_3_True_0.50_1_0.93_2_0.50,Go_to_low_level,0.0
1_2_True_0.52_1_0.97_5_0.50,Next,2.0
1_2_True_0.52_1_0.97_5_0.50,Previous,0.0
1_2_True_0.52_1_0.97_5_0.50,Stay,0.0
1_2_True_0.52_1_0.97_5_0.50,Go_to_high_level,0.0
1_2_True_0.52_1_0.97_5_0.50,Go_to_low_level,0.0
1_4_True_0.34_3_0.77_3_0.62,Next,2.1100000000000003
1_4_True_0.34_3_0.77_3_0.62,Previous,0.0
1_4_True_0.34_3_0.77_3_0.62,Stay,0.0
1_4_True_0.34_3_0.77_3_0.62,Go_to_high_level,0.0
1_4_True_0.34_3_0.77_3_0.62,Go_to_low_level,0.0
0_4_True_0.55_2_0.62_3_0.62,Next,0.6527023544000001
0_4_True_0.55_2_0.62_3_0.62,Previous,0.0
0_4_True_0.55_2_0.62_3_0.62,Stay,0.0
0_4_True_0.55_2_0.62_3_0.62,Go_to_high_level,0.0
0_4_True_0.55_2_0.62_3_0.62,Go_to_low_level,0.0
0_3_True_0.68_1_0.27_2_0.62,Next,1.9964514780000004
0_3_True_0.68_1_0.27_2_0.62,Previous,0.0
0_3_True_0.68_1_0.27_2_0.62,Stay,0.0
0_3_True_0.68_1_0.27_2_0.62,Go_to_high_level,0.0
0_3_True_0.68_1_0.27_2_0.62,Go_to_low_level,0.0
0_1_False_nan_0_0.32_0_0.62,Next,7.242704200000001
0_1_False_nan_0_0.32_0_0.62,Previous,0.0
0_1_False_nan_0_0.32_0_0.62,Stay,0.30951
0_1_False_nan_0_0.32_0_0.62,Go_to_high_level,0.2439
0_1_False_nan_0_0.32_0_0.62,Go_to_low_level,0.0
0_2_True_0.78_2_0.33_1_0.62,Next,5.283846847
0_2_True_0.78_2_0.33_1_0.62,Previous,0.0
0_2_True_0.78_2_0.33_1_0.62,Stay,0.0
0_2_True_0.78_2_0.33_1_0.62,Go_to_high_level,0.0
0_2_True_0.78_2_0.33_1_0.62,Go_to_low_level,0.0
0_2_True_0.34_2_0.82_1_0.12,Next,0.06
0_2_True_0.34_2_0.82_1_0.12,Previous,0.0
0_2_True_0.34_2_0.82_1_0.12,Stay,0.0
0_2_True_0.34_2_0.82_1_0.12,Go_to_high_level,0.0
0_2_True_0.34_2_0.82_1_0.12,Go_to_low_level,0.0
0_2_True_0.46_3_0.38_1_0.12,Next,2.0
0_2_True_0.46_3_0.38_1_0.12,Previous,0.0
0_2_True_0.46_3_0.38_1_0.12,Stay,0.0
0_2_True_0.46_3_0.38_1_0.12,Go_to_high_level,0.0
0_2_True_0.46_3_0.38_1_0.12,Go_to_low_level,0.0
0_1_False_nan_0_0.57_0_0.25,Next,3.0
0_1_False_nan_0_0.57_0_0.25,Previous,0.0
0_1_False_nan_0_0.57_0_0.25,Stay,0.0
0_1_False_nan_0_0.57_0_0.25,Go_to_high_level,0.0
0_1_False_nan_0_0.57_0_0.25,Go_to_low_level,0.0
0_1_False_nan_0_0.98_4_0.38,Next,2.0
0_1_False_nan_0_0.98_4_0.38,Previous,0.0
0_1_False_nan_0_0.98_4_0.38,Stay,0.0
0_1_False_nan_0_0.98_4_0.38,Go_to_high_level,0.0
0_1_False_nan_0_0.98_4_0.38,Go_to_low_level,0.0
0_3_True_0.32_2_0.97_2_0.50,Next,3.0
0_3_True_0.32_2_0.97_2_0.50,Previous,0.0
0_3_True_0.32_2_0.97_2_0.50,Stay,0.0
0_3_True_0.32_2_0.97_2_0.50,Go_to_high_level,0.0
0_3_True_0.32_2_0.97_2_0.50,Go_to_low_level,0.0
0_4_True_0.31_1_0.78_3_0.62,Next,0.0
0_4_True_0.31_1_0.78_3_0.62,Previous,0.0
0_4_True_0.31_1_0.78_3_0.62,Stay,0.0
0_4_True_0.31_1_0.78_3_0.62,Go_to_high_level,0.0
0_4_True_0.31_1_0.78_3_0.62,Go_to_low_level,0.0
0_1_False_nan_0_0.28_0_0.88,Next,3.439
0_1_False_nan_0_0.28_0_0.88,Previous,0.0
0_1_False_nan_0_0.28_0_0.88,Stay,0.0
0_1_False_nan_0_0.28_0_0.88,Go_to_high_level,0.0
0_1_False_nan_0_0.28_0_0.88,Go_to_low_level,0.0
0_2_True_0.87_3_0.60_5_0.88,Next,-0.5
0_2_True_0.87_3_0.60_5_0.88,Previous,-0.5
0_2_True_0.87_3_0.60_5_0.88,Stay,-0.4919
0_2_True_0.87_3_0.60_5_0.88,Go_to_high_level,-0.47657642
0_2_True_0.87_3_0.60_5_0.88,Go_to_low_level,0.0
0_1_False_nan_0_0.27_4_0.88,Next,0.5012694
0_1_False_nan_0_0.27_4_0.88,Previous,0.0
0_1_False_nan_0_0.27_4_0.88,Stay,0.0
0_1_False_nan_0_0.27_4_0.88,Go_to_high_level,0.0
0_1_False_nan_0_0.27_4_0.88,Go_to_low_level,0.0
0_2_True_0.87_2_0.47_1_0.88,Next,3.919114
0_2_True_0.87_2_0.47_1_0.88,Previous,0.0
0_2_True_0.87_2_0.47_1_0.88,Stay,0.0
0_2_True_0.87_2_0.47_1_0.88,Go_to_high_level,0.0
0_2_True_0.87_2_0.47_1_0.88,Go_to_low_level,0.0
0_4_True_0.80_2_0.92_3_0.88,Next,3.5077800000000003
0_4_True_0.80_2_0.92_3_0.88,Previous,0.0
0_4_True_0.80_2_0.92_3_0.88,Stay,0.0
0_4_True_0.80_2_0.92_3_0.88,Go_to_high_level,0.0
0_4_True_0.80_2_0.92_3_0.88,Go_to_low_level,0.0
0_2_True_0.84_2_0.30_5_0.88,Next,-0.5
0_2_True_0.84_2_0.30_5_0.88,Previous,-0.41
0_2_True_0.84_2_0.30_5_0.88,Stay,-0.71
0_2_True_0.84_2_0.30_5_0.88,Go_to_high_level,0.47100000000000003
0_2_True_0.84_2_0.30_5_0.88,Go_to_low_level,0.0
0_3_True_0.77_1_0.62_2_0.88,Next,2.71
0_3_True_0.77_1_0.62_2_0.88,Previous,0.0
0_3_True_0.77_1_0.62_2_0.88,Stay,-0.30000000000000004
0_3_True_0.77_1_0.62_2_0.88,Go_to_high_level,0.0
0_3_True_0.77_1_0.62_2_0.88,Go_to_low_level,0.0
0_3_True_0.82_1_0.23_2_0.12,Next,3.0
0_3_True_0.82_1_0.23_2_0.12,Previous,0.0
0_3_True_0.82_1_0.23_2_0.12,Stay,0.0
0_3_True_0.82_1_0.23_2_0.12,Go_to_high_level,0.0
0_3_True_0.82_1_0.23_2_0.12,Go_to_low_level,0.0
0_4_True_0.76_3_0.63_3_0.25,Next,1.5
0_4_True_0.76_3_0.63_3_0.25,Previous,0.0
0_4_True_0.76_3_0.63_3_0.25,Stay,0.0
0_4_True_0.76_3_0.63_3_0.25,Go_to_high_level,0.0
0_4_True_0.76_3_0.63_3_0.25,Go_to_low_level,0.0
0_1_False_nan_0_0.17_0_0.38,Next,4.33
0_1_False_nan_0_0.17_0_0.38,Previous,0.0
0_1_False_nan_0_0.17_0_0.38,Stay,0.0
0_1_False_nan_0_0.17_0_0.38,Go_to_high_level,0.0
0_1_False_nan_0_0.17_0_0.38,Go_to_low_level,0.0
0_2_True_0.91_2_0.32_1_0.50,Next,-0.5
0_2_True_0.91_2_0.32_1_0.50,Previous,0.0
0_2_True_0.91_2_0.32_1_0.50,Stay,0.0
0_2_True_0.91_2_0.32_1_0.50,Go_to_high_level,0.0
0_2_True_0.91_2_0.32_1_0.50,Go_to_low_level,0.0
0_1_False_nan_0_0.20_0_0.50,Next,5.7
0_1_False_nan_0_0.20_0_0.50,Previous,0.0
0_1_False_nan_0_0.20_0_0.50,Stay,0.0
0_1_False_nan_0_0.20_0_0.50,Go_to_high_level,0.0
0_1_False_nan_0_0.20_0_0.50,Go_to_low_level,0.0
1_4_True_0.20_2_0.97_3_1.00,Next,5.035
1_4_True_0.20_2_0.97_3_1.00,Previous,0.0
1_4_True_0.20_2_0.97_3_1.00,Stay,5.488150000000001
1_4_True_0.20_2_0.97_3_1.00,Go_to_high_level,0.0
1_4_True_0.20_2_0.97_3_1.00,Go_to_low_level,0.0
1_3_True_0.27_1_1.00_2_1.00,Next,10.1065
1_3_True_0.27_1_1.00_2_1.00,Previous,0.0
1_3_True_0.27_1_1.00_2_1.00,Stay,0.0
1_3_True_0.27_1_1.00_2_1.00,Go_to_high_level,0.0
1_3_True_0.27_1_1.00_2_1.00,Go_to_low_level,0.0
1_2_True_0.34_1_0.95_1_1.00,Next,11.854500000000002
1_2_True_0.34_1_0.95_1_1.00,Previous,0.0
1_2_True_0.34_1_0.95_1_1.00,Stay,0.0
1_2_True_0.34_1_0.95_1_1.00,Go_to_high_level,0.0
1_2_True_0.34_1_0.95_1_1.00,Go_to_low_level,0.0
1_3_True_0.23_3_0.98_2_1.00,Next,5.050000000000001
1_3_True_0.23_3_0.98_2_1.00,Previous,0.0
1_3_True_0.23_3_0.98_2_1.00,Stay,5.59
1_3_True_0.23_3_0.98_2_1.00,Go_to_high_level,0.0
1_3_True_0.23_3_0.98_2_1.00,Go_to_low_level,0.0
1_3_True_0.33_3_0.95_2_1.00,Next,11.898600000000002
1_3_True_0.33_3_0.95_2_1.00,Previous,0.0
1_3_True_0.33_3_0.95_2_1.00,Stay,0.0
1_3_True_0.33_3_0.95_2_1.00,Go_to_high_level,0.0
1_3_True_0.33_3_0.95_2_1.00,Go_to_low_level,0.0
1_4_True_0.24_1_1.00_7_1.00,Next,0.0
1_4_True_0.24_1_1.00_7_1.00,Previous,0.0
1_4_True_0.24_1_1.00_7_1.00,Stay,11.4494
1_4_True_0.24_1_1.00_7_1.00,Go_to_high_level,0.0
1_4_True_0.24_1_1.00_7_1.00,Go_to_low_level,0.0
1_3_True_0.30_1_0.63_2_1.00,Next,11.870350000000002
1_3_True_0.30_1_0.63_2_1.00,Previous,0.0
1_3_True_0.30_1_0.63_2_1.00,Stay,0.0
1_3_True_0.30_1_0.63_2_1.00,Go_to_high_level,0.0
1_3_True_0.30_1_0.63_2_1.00,Go_to_low_level,0.0
1_2_True_0.32_1_1.00_5_1.00,Next,10.0685
1_2_True_0.32_1_1.00_5_1.00,Previous,0.0
1_2_True_0.32_1_1.00_5_1.00,Stay,0.0
1_2_True_0.32_1_1.00_5_1.00,Go_to_high_level,0.0
1_2_True_0.32_1_1.00_5_1.00,Go_to_low_level,0.0
1_4_True_0.35_3_0.97_3_1.00,Next,12.426000000000002
1_4_True_0.35_3_0.97_3_1.00,Previous,0.0
1_4_True_0.35_3_0.97_3_1.00,Stay,0.0
1_4_True_0.35_3_0.97_3_1.00,Go_to_high_level,0.0
1_4_True_0.35_3_0.97_3_1.00,Go_to_low_level,0.0
1_1_False_nan_0_0.57_4_1.00,Next,30.220737000000003
1_1_False_nan_0_0.57_4_1.00,Previous,0.0
1_1_False_nan_0_0.57_4_1.00,Stay,0.0
1_1_False_nan_0_0.57_4_1.00,Go_to_high_level,0.0
1_1_False_nan_0_0.57_4_1.00,Go_to_low_level,0.0
1_3_True_0.17_2_0.58_2_0.12,Next,0.0
1_3_True_0.17_2_0.58_2_0.12,Previous,0.0
1_3_True_0.17_2_0.58_2_0.12,Stay,1.7000000000000002
1_3_True_0.17_2_0.58_2_0.12,Go_to_high_level,0.0
1_3_True_0.17_2_0.58_2_0.12,Go_to_low_level,0.0
1_4_True_0.11_2_1.00_7_0.25,Next,0.0
1_4_True_0.11_2_1.00_7_0.25,Previous,0.0
1_4_True_0.11_2_1.00_7_0.25,Stay,2.0
1_4_True_0.11_2_1.00_7_0.25,Go_to_high_level,0.0
1_4_True_0.11_2_1.00_7_0.25,Go_to_low_level,0.0
1_1_False_nan_0_0.25_0_0.38,Next,3.0
1_1_False_nan_0_0.25_0_0.38,Previous,0.0
1_1_False_nan_0_0.25_0_0.38,Stay,0.0
1_1_False_nan_0_0.25_0_0.38,Go_to_high_level,0.0
1_1_False_nan_0_0.25_0_0.38,Go_to_low_level,0.0
1_2_True_0.34_1_0.70_5_0.50,Next,3.0
1_2_True_0.34_1_0.70_5_0.50,Previous,0.0
1_2_True_0.34_1_0.70_5_0.50,Stay,0.0
1_2_True_0.34_1_0.70_5_0.50,Go_to_high_level,0.0
1_2_True_0.34_1_0.70_5_0.50,Go_to_low_level,0.0
1_3_True_0.26_3_1.00_6_0.62,Next,2.0
1_3_True_0.26_3_1.00_6_0.62,Previous,0.0
1_3_True_0.26_3_1.00_6_0.62,Stay,0.0
1_3_True_0.26_3_1.00_6_0.62,Go_to_high_level,0.0
1_3_True_0.26_3_1.00_6_0.62,Go_to_low_level,0.0
1_1_False_nan_0_0.52_4_0.75,Next,0.0
1_1_False_nan_0_0.52_4_0.75,Previous,0.0
1_1_False_nan_0_0.52_4_0.75,Stay,0.0
1_1_False_nan_0_0.52_4_0.75,Go_to_high_level,0.0
1_1_False_nan_0_0.52_4_0.75,Go_to_low_level,0.0
1_1_False_nan_0_0.90_0_0.75,Next,1.0
1_1_False_nan_0_0.90_0_0.75,Previous,0.0
1_1_False_nan_0_0.90_0_0.75,Stay,0.0
1_1_False_nan_0_0.90_0_0.75,Go_to_high_level,0.0
1_1_False_nan_0_0.90_0_0.75,Go_to_low_level,0.0
1_3_True_0.23_3_0.65_6_0.75,Next,2.075
1_3_True_0.23_3_0.65_6_0.75,Previous,0.0
1_3_True_0.23_3_0.65_6_0.75,Stay,0.0
1_3_True_0.23_3_0.65_6_0.75,Go_to_high_level,0.0
1_3_True_0.23_3_0.65_6_0.75,Go_to_low_level,0.0
1_2_True_0.38_3_0.55_1_0.88,Next,1.0
1_2_True_0.38_3_0.55_1_0.88,Previous,0.0
1_2_True_0.38_3_0.55_1_0.88,Stay,0.0
1_2_True_0.38_3_0.55_1_0.88,Go_to_high_level,0.0
1_2_True_0.38_3_0.55_1_0.88,Go_to_low_level,0.0
1_2_True_0.38_2_1.00_5_0.88,Next,0.0
1_2_True_0.38_2_1.00_5_0.88,Previous,0.0
1_2_True_0.38_2_1.00_5_0.88,Stay,0.0
1_2_True_0.38_2_1.00_5_0.88,Go_to_high_level,0.0
1_2_True_0.38_2_1.00_5_0.88,Go_to_low_level,0.0
1_3_True_0.34_2_0.65_2_0.88,Next,8.0
1_3_True_0.34_2_0.65_2_0.88,Previous,0.0
1_3_True_0.34_2_0.65_2_0.88,Stay,0.0
1_3_True_0.34_2_0.65_2_0.88,Go_to_high_level,0.0
1_3_True_0.34_2_0.65_2_0.88,Go_to_low_level,0.0
1_4_True_0.12_1_1.00_3_1.00,Next,23.494044709
1_4_True_0.12_1_1.00_3_1.00,Previous,0.0
1_4_True_0.12_1_1.00_3_1.00,Stay,0.0
1_4_True_0.12_1_1.00_3_1.00,Go_to_high_level,0.0
1_4_True_0.12_1_1.00_3_1.00,Go_to_low_level,0.0
0_2_True_0.87_2_0.32_1_1.00,Next,23.218477332000003
0_2_True_0.87_2_0.32_1_1.00,Previous,0.0
0_2_True_0.87_2_0.32_1_1.00,Stay,0.0
0_2_True_0.87_2_0.32_1_1.00,Go_to_high_level,5.904086
0_2_True_0.87_2_0.32_1_1.00,Go_to_low_level,0.0
0_1_False_nan_0_0.23_4_1.00,Next,21.146166095
0_1_False_nan_0_0.23_4_1.00,Previous,6.0727910000000005
0_1_False_nan_0_0.23_4_1.00,Stay,0.0
0_1_False_nan_0_0.23_4_1.00,Go_to_high_level,0.0
0_1_False_nan_0_0.23_4_1.00,Go_to_low_level,0.0
0_4_True_0.66_1_1.00_3_1.00,Next,28.554267360000004
0_4_True_0.66_1_1.00_3_1.00,Previous,0.0
0_4_True_0.66_1_1.00_3_1.00,Stay,0.0
0_4_True_0.66_1_1.00_3_1.00,Go_to_high_level,0.0
0_4_True_0.66_1_1.00_3_1.00,Go_to_low_level,0.0
0_4_True_0.78_2_1.00_7_1.00,Next,6.573877300000001
0_4_True_0.78_2_1.00_7_1.00,Previous,0.0
0_4_True_0.78_2_1.00_7_1.00,Stay,18.473329000000003
0_4_True_0.78_2_1.00_7_1.00,Go_to_high_level,0.0
0_4_True_0.78_2_1.00_7_1.00,Go_to_low_level,0.0
0_3_True_0.80_3_0.20_2_1.00,Next,28.35306186
0_3_True_0.80_3_0.20_2_1.00,Previous,0.0
0_3_True_0.80_3_0.20_2_1.00,Stay,0.0
0_3_True_0.80_3_0.20_2_1.00,Go_to_high_level,0.0
0_3_True_0.80_3_0.20_2_1.00,Go_to_low_level,0.0
0_2_True_0.72_2_0.70_5_1.00,Next,24.173107200000004
0_2_True_0.72_2_0.70_5_1.00,Previous,0.0
0_2_True_0.72_2_0.70_5_1.00,Stay,0.0
0_2_True_0.72_2_0.70_5_1.00,Go_to_high_level,0.0
0_2_True_0.72_2_0.70_5_1.00,Go_to_low_level,0.0
0_1_False_nan_0_0.35_0_1.00,Next,39.80715498563989
0_1_False_nan_0_0.35_0_1.00,Previous,0.0
0_1_False_nan_0_0.35_0_1.00,Stay,0.0
0_1_False_nan_0_0.35_0_1.00,Go_to_high_level,0.0
0_1_False_nan_0_0.35_0_1.00,Go_to_low_level,0.0
0_2_True_0.95_1_0.40_1_0.12,Next,1.5
0_2_True_0.95_1_0.40_1_0.12,Previous,0.0
0_2_True_0.95_1_0.40_1_0.12,Stay,0.0
0_2_True_0.95_1_0.40_1_0.12,Go_to_high_level,0.0
0_2_True_0.95_1_0.40_1_0.12,Go_to_low_level,0.0
0_1_False_nan_0_0.33_0_0.25,Next,5.7
0_1_False_nan_0_0.33_0_0.25,Previous,0.0
0_1_False_nan_0_0.33_0_0.25,Stay,0.0
0_1_False_nan_0_0.33_0_0.25,Go_to_high_level,0.0
0_1_False_nan_0_0.33_0_0.25,Go_to_low_level,0.0
0_3_True_0.83_3_0.32_2_0.38,Next,3.0
0_3_True_0.83_3_0.32_2_0.38,Previous,0.0
0_3_True_0.83_3_0.32_2_0.38,Stay,0.0
0_3_True_0.83_3_0.32_2_0.38,Go_to_high_level,0.0
0_3_True_0.83_3_0.32_2_0.38,Go_to_low_level,0.0
0_3_True_0.76_3_0.38_6_0.50,Next,1.5850000000000002
0_3_True_0.76_3_0.38_6_0.50,Previous,0.0
0_3_True_0.76_3_0.38_6_0.50,Stay,0.0
0_3_True_0.76_3_0.38_6_0.50,Go_to_high_level,0.0
0_3_True_0.76_3_0.38_6_0.50,Go_to_low_level,0.0
0_2_True_0.93_2_0.40_5_0.62,Next,1.5
0_2_True_0.93_2_0.40_5_0.62,Previous,0.0
0_2_True_0.93_2_0.40_5_0.62,Stay,0.0
0_2_True_0.93_2_0.40_5_0.62,Go_to_high_level,0.0
0_2_True_0.93_2_0.40_5_0.62,Go_to_low_level,0.0
0_4_True_0.83_1_0.68_3_0.75,Next,3.0
0_4_True_0.83_1_0.68_3_0.75,Previous,0.0
0_4_True_0.83_1_0.68_3_0.75,Stay,0.0
0_4_True_0.83_1_0.68_3_0.75,Go_to_high_level,0.0
0_4_True_0.83_1_0.68_3_0.75,Go_to_low_level,0.0
0_4_True_0.77_2_0.50_7_0.88,Next,0.0
0_4_True_0.77_2_0.50_7_0.88,Previous,0.0
0_4_True_0.77_2_0.50_7_0.88,Stay,-0.8
0_4_True_0.77_2_0.50_7_0.88,Go_to_high_level,0.0
0_4_True_0.77_2_0.50_7_0.88,Go_to_low_level,0.0
0_3_True_0.77_3_0.27_2_0.88,Next,8.0
0_3_True_0.77_3_0.27_2_0.88,Previous,0.0
0_3_True_0.77_3_0.27_2_0.88,Stay,0.0
0_3_True_0.77_3_0.27_2_0.88,Go_to_high_level,0.0
0_3_True_0.77_3_0.27_2_0.88,Go_to_low_level,0.0
0_3_True_0.32_1_0.50_2_0.50,Next,5.3844116500000005
0_3_True_0.32_1_0.50_2_0.50,Previous,0.0
0_3_True_0.32_1_0.50_2_0.50,Stay,0.0
0_3_True_0.32_1_0.50_2_0.50,Go_to_high_level,0.0
0_3_True_0.32_1_0.50_2_0.50,Go_to_low_level,0.0
0_4_True_0.24_3_1.00_3_0.50,Next,0.751726969
0_4_True_0.24_3_1.00_3_0.50,Previous,0.0
0_4_True_0.24_3_1.00_3_0.50,Stay,0.0
0_4_True_0.24_3_1.00_3_0.50,Go_to_high_level,0.1809826
0_4_True_0.24_3_1.00_3_0.50,Go_to_low_level,0.0
0_2_True_0.47_2_1.00_1_0.50,Next,1.4429089800000001
0_2_True_0.47_2_1.00_1_0.50,Previous,0.0
0_2_True_0.47_2_1.00_1_0.50,Stay,0.0
0_2_True_0.47_2_1.00_1_0.50,Go_to_high_level,0.3685590000000001
0_2_True_0.47_2_1.00_1_0.50,Go_to_low_level,0.0
0_3_True_0.88_1_0.25_6_0.25,Next,1.52
0_3_True_0.88_1_0.25_6_0.25,Previous,0.0
0_3_True_0.88_1_0.25_6_0.25,Stay,0.0
0_3_True_0.88_1_0.25_6_0.25,Go_to_high_level,0.0
0_3_True_0.88_1_0.25_6_0.25,Go_to_low_level,0.0
0_2_True_0.92_3_0.28_5_0.38,Next,1.0
0_2_True_0.92_3_0.28_5_0.38,Previous,0.0
0_2_True_0.92_3_0.28_5_0.38,Stay,0.0
0_2_True_0.92_3_0.28_5_0.38,Go_to_high_level,0.0
0_2_True_0.92_3_0.28_5_0.38,Go_to_low_level,0.0
0_3_True_0.84_2_0.35_6_0.38,Next,1.5
0_3_True_0.84_2_0.35_6_0.38,Previous,0.0
0_3_True_0.84_2_0.35_6_0.38,Stay,0.0
0_3_True_0.84_2_0.35_6_0.38,Go_to_high_level,0.0
0_3_True_0.84_2_0.35_6_0.38,Go_to_low_level,0.0
0_1_False_nan_0_0.37_4_0.50,Next,1.0
0_1_False_nan_0_0.37_4_0.50,Previous,0.0
0_1_False_nan_0_0.37_4_0.50,Stay,0.0
0_1_False_nan_0_0.37_4_0.50,Go_to_high_level,0.0
0_1_False_nan_0_0.37_4_0.50,Go_to_low_level,0.0
0_3_True_0.81_3_0.32_6_0.50,Next,1.5
0_3_True_0.81_3_0.32_6_0.50,Previous,0.0
0_3_True_0.81_3_0.32_6_0.50,Stay,0.0
0_3_True_0.81_3_0.32_6_0.50,Go_to_high_level,0.0
0_3_True_0.81_3_0.32_6_0.50,Go_to_low_level,0.0
0_2_True_0.74_3_0.40_1_0.62,Next,3.02
0_2_True_0.74_3_0.40_1_0.62,Previous,0.0
0_2_True_0.74_3_0.40_1_0.62,Stay,0.0
0_2_True_0.74_3_0.40_1_0.62,Go_to_high_level,0.0
0_2_True_0.74_3_0.40_1_0.62,Go_to_low_level,0.0
0_4_True_0.78_2_0.28_3_0.75,Next,1.5100000000000002
0_4_True_0.78_2_0.28_3_0.75,Previous,0.0
0_4_True_0.78_2_0.28_3_0.75,Stay,0.0
0_4_True_0.78_2_0.28_3_0.75,Go_to_high_level,0.0
0_4_True_0.78_2_0.28_3_0.75,Go_to_low_level,0.0
0_1_False_nan_0_0.38_0_0.12,Next,5.7
0_1_False_nan_0_0.38_0_0.12,Previous,0.0
0_1_False_nan_0_0.38_0_0.12,Stay,0.0
0_1_False_nan_0_0.38_0_0.12,Go_to_high_level,0.0
0_1_False_nan_0_0.38_0_0.12,Go_to_low_level,0.0
0_3_True_0.68_3_0.35_6_0.25,Next,2.0
0_3_True_0.68_3_0.35_6_0.25,Previous,0.0
0_3_True_0.68_3_0.35_6_0.25,Stay,0.0
0_3_True_0.68_3_0.35_6_0.25,Go_to_high_level,0.0
0_3_True_0.68_3_0.35_6_0.25,Go_to_low_level,0.0
0_1_False_nan_0_0.38_4_0.38,Next,2.0
0_1_False_nan_0_0.38_4_0.38,Previous,0.0
0_1_False_nan_0_0.38_4_0.38,Stay,0.0
0_1_False_nan_0_0.38_4_0.38,Go_to_high_level,0.0
0_1_False_nan_0_0.38_4_0.38,Go_to_low_level,0.0
0_4_True_0.66_2_0.37_3_0.50,Next,2.0100000000000002
0_4_True_0.66_2_0.37_3_0.50,Previous,0.0
0_4_True_0.66_2_0.37_3_0.50,Stay,0.0
0_4_True_0.66_2_0.37_3_0.50,Go_to_high_level,0.0
0_4_True_0.66_2_0.37_3_0.50,Go_to_low_level,0.0
0_3_True_0.68_1_0.33_2_0.62,Next,1.0150000000000001
0_3_True_0.68_1_0.33_2_0.62,Previous,0.0
0_3_True_0.68_1_0.33_2_0.62,Stay,0.0
0_3_True_0.68_1_0.33_2_0.62,Go_to_high_level,0.0
0_3_True_0.68_1_0.33_2_0.62,Go_to_low_level,0.0
0_4_True_0.71_1_1.00_3_0.62,Next,1.52
0_4_True_0.71_1_1.00_3_0.62,Previous,0.0
0_4_True_0.71_1_1.00_3_0.62,Stay,0.0
0_4_True_0.71_1_1.00_3_0.62,Go_to_high_level,0.0
0_4_True_0.71_1_1.00_3_0.62,Go_to_low_level,0.0
0_2_True_0.75_1_0.33_1_0.75,Next,3.035
0_2_True_0.75_1_0.33_1_0.75,Previous,0.0
0_2_True_0.75_1_0.33_1_0.75,Stay,0.0
0_2_True_0.75_1_0.33_1_0.75,Go_to_high_level,0.0
0_2_True_0.75_1_0.33_1_0.75,Go_to_low_level,0.0
1_1_False_nan_0_0.70_4_0.75,Next,6.3108379990773305
1_1_False_nan_0_0.70_4_0.75,Previous,0.0
1_1_False_nan_0_0.70_4_0.75,Stay,0.0
1_1_False_nan_0_0.70_4_0.75,Go_to_high_level,0.0
1_1_False_nan_0_0.70_4_0.75,Go_to_low_level,0.0
1_2_True_0.58_3_1.00_5_0.75,Next,1.2729787797007261
1_2_True_0.58_3_1.00_5_0.75,Previous,0.0
1_2_True_0.58_3_1.00_5_0.75,Stay,0.0
1_2_True_0.58_3_1.00_5_0.75,Go_to_high_level,0.0
1_2_True_0.58_3_1.00_5_0.75,Go_to_low_level,0.0
1_3_True_0.46_3_0.35_2_0.75,Next,0.09000000000000001
1_3_True_0.46_3_0.35_2_0.75,Previous,0.0
1_3_True_0.46_3_0.35_2_0.75,Stay,0.0
1_3_True_0.46_3_0.35_2_0.75,Go_to_high_level,0.0
1_3_True_0.46_3_0.35_2_0.75,Go_to_low_level,5.547611123851201
1_1_False_nan_0_0.18_0_0.75,Next,7.3982349305650015
1_1_False_nan_0_0.18_0_0.75,Previous,0.0
1_1_False_nan_0_0.18_0_0.75,Stay,0.5207598867501
1_1_False_nan_0_0.18_0_0.75,Go_to_high_level,0.0
1_1_False_nan_0_0.18_0_0.75,Go_to_low_level,0.0
1_3_True_0.50_1_0.93_2_0.75,Next,6.234251236058
