user_id,total_time,avg_score,completion_rate,avg_attempts,dok_1_time,dok_2_time,dok_3_time,dok_4_time,sessions_count,avg_session_length,video_time,practice_time,quiz_time,project_time,cluster
998,285,50.102643289888206,0.1,2.0,30,255,0,0,10,28.5,30,255,0,0,2
999,68,65.21816944039116,0.8,0.8,24,44,0,0,5,13.6,24,44,0,0,0
1000,226,50.735139182844456,0.2857142857142857,1.4285714285714286,24,146,56,0,7,32.285714285714285,24,146,56,0,0
1001,179,75.84619562611154,1.0,1.8888888888888888,33,82,64,0,9,19.88888888888889,33,82,49,15,0
1002,202,59.87937386150021,0.7,1.6,30,76,96,0,10,20.2,30,76,56,40,0
1003,24,77.79641293317042,1.0,1.6666666666666667,5,19,0,0,3,8.0,5,19,0,0,0
1004,136,31.744238917177547,0.3333333333333333,2.0,20,116,0,0,3,45.333333333333336,20,116,0,0,0
1005,321,75.86696564019833,1.0,1.5714285714285714,68,193,60,0,14,22.928571428571427,68,193,39,21,0
1006,188,65.84009643277386,0.75,0.875,48,123,17,0,8,23.5,48,123,17,0,0
1007,83,73.02260609815566,1.0,1.5,21,57,5,0,4,20.75,21,57,5,0,0
1008,180,63.26360690116267,1.0,0.75,13,95,72,0,4,45.0,13,95,0,72,0
1009,323,66.76815070805482,0.8,1.2,90,167,66,0,15,21.533333333333335,90,167,66,0,0
1010,200,77.01225859662028,1.0,1.0,39,86,75,0,8,25.0,39,86,20,55,0
1011,89,76.807279427862,1.0,0.75,13,45,31,0,4,22.25,13,45,0,31,0
1012,199,36.41622771848228,0.25,1.5,31,12,156,0,8,24.875,31,12,156,0,0
1013,668,36.11172375137664,0.07142857142857142,1.7142857142857142,33,635,0,0,14,47.714285714285715,33,635,0,0,2
1014,308,36.332615682262656,0.16666666666666666,1.8333333333333333,37,271,0,0,6,51.333333333333336,37,271,0,0,2
1015,259,24.087021916978017,0.5,0.8333333333333334,89,170,0,0,6,43.166666666666664,89,170,0,0,2
1016,241,33.5717095041293,0.14285714285714285,1.5714285714285714,18,223,0,0,7,34.42857142857143,18,223,0,0,0
1017,407,39.5857765253911,0.09090909090909091,1.9090909090909092,32,375,0,0,11,37.0,32,375,0,0,2
1018,173,48.5823575892839,0.4,1.8,14,159,0,0,5,34.6,14,159,0,0,0
1019,66,56.41287409135066,0.5,2.0,21,24,21,0,4,16.5,21,24,21,0,0
1020,621,65.81476232953503,0.6842105263157895,1.4736842105263157,38,162,202,219,19,32.68421052631579,38,162,109,312,1
1021,150,33.88630097115311,0.6666666666666666,1.0,110,40,0,0,6,25.0,110,40,0,0,0
1022,173,46.909829622844086,0.2857142857142857,2.142857142857143,17,126,30,0,7,24.714285714285715,17,126,30,0,0
1023,334,53.356906365889536,0.4444444444444444,1.7777777777777777,30,80,224,0,9,37.111111111111114,30,80,0,224,1
1024,127,67.63065595059867,0.8333333333333334,1.1666666666666667,45,82,0,0,6,21.166666666666668,45,82,0,0,0
1025,415,46.88130820857743,0.1,1.9,24,391,0,0,10,41.5,24,391,0,0,2
1026,418,51.520017250594805,0.42857142857142855,1.8571428571428572,47,371,0,0,14,29.857142857142858,47,371,0,0,2
1027,98,50.39639049616486,0.25,1.0,9,89,0,0,4,24.5,9,89,0,0,0
1028,74,60.02937539521081,0.5,2.0,17,32,25,0,4,18.5,17,32,25,0,0
1029,836,40.7033313796753,0.06666666666666667,2.533333333333333,44,792,0,0,15,55.733333333333334,44,792,0,0,2
1030,442,44.336215242659385,0.08333333333333333,1.75,38,404,0,0,12,36.833333333333336,38,404,0,0,2
1031,207,36.918289279660684,0.2,1.4,32,175,0,0,5,41.4,32,175,0,0,0
1032,68,57.31511536729343,0.6666666666666666,0.6666666666666666,25,37,6,0,3,22.666666666666668,25,37,6,0,0
1033,86,72.80390900213656,1.0,1.4,27,44,15,0,5,17.2,27,44,15,0,0
1034,54,65.24229275598502,1.0,1.5,14,40,0,0,4,13.5,14,40,0,0,0
1035,347,81.95656538898537,1.0,1.6111111111111112,59,200,88,0,18,19.27777777777778,59,200,74,14,1
1036,80,52.29103913821063,0.2,1.4,15,65,0,0,5,16.0,15,65,0,0,0
1037,253,58.14622092496167,0.4,1.9,17,160,76,0,10,25.3,17,160,76,0,0
1038,75,61.71800514704728,0.75,1.75,9,42,24,0,4,18.75,9,42,24,0,0
1039,1004,44.218899194132526,0.05555555555555555,2.0,23,981,0,0,18,55.77777777777778,23,981,0,0,2
1040,255,41.42050286318732,0.1111111111111111,1.4444444444444444,18,237,0,0,9,28.333333333333332,18,237,0,0,0
1041,318,41.59031252555557,0.14285714285714285,1.2857142857142858,28,290,0,0,7,45.42857142857143,28,290,0,0,2
1042,459,64.23450707005337,0.6923076923076923,1.7692307692307692,30,253,176,0,13,35.30769230769231,30,253,29,147,1
1043,518,32.690988433611594,0.09090909090909091,1.1818181818181819,41,477,0,0,11,47.09090909090909,41,477,0,0,2
1044,289,40.425560595584194,0.125,1.75,25,264,0,0,8,36.125,25,264,0,0,2
1045,234,55.633897380881194,0.2727272727272727,1.7272727272727273,10,93,131,0,11,21.272727272727273,10,93,131,0,0
1046,128,37.52210508353691,0.3333333333333333,1.0,25,103,0,0,3,42.666666666666664,25,103,0,0,0
1047,58,61.995046597982906,1.0,1.3333333333333333,20,18,20,0,3,19.333333333333332,20,18,20,0,0
1048,210,49.48932590800857,0.2222222222222222,1.8888888888888888,26,101,83,0,9,23.333333333333332,26,101,83,0,0
1049,255,74.74945031610551,0.8666666666666667,1.1333333333333333,59,71,125,0,15,17.0,59,71,34,91,0
1050,163,74.56401155986521,1.0,1.0,71,78,14,0,8,20.375,71,78,14,0,0
1051,56,0.0,1.0,0.0,56,0,0,0,2,28.0,56,0,0,0,0
1052,229,42.66101010641563,0.3333333333333333,1.3333333333333333,74,155,0,0,6,38.166666666666664,74,155,0,0,0
1053,285,46.10609698338101,0.125,1.25,32,253,0,0,8,35.625,32,253,0,0,2
1054,66,49.17164667674219,0.6666666666666666,0.3333333333333333,35,31,0,0,3,22.0,35,31,0,0,0
1055,162,77.70806637471057,1.0,1.25,56,84,22,0,8,20.25,56,84,22,0,0
1056,752,37.03119212677547,0.0625,1.9375,34,718,0,0,16,47.0,34,718,0,0,2
1057,168,30.95771107818878,0.2,2.0,18,150,0,0,5,33.6,18,150,0,0,0
1058,385,65.96437745956045,0.8333333333333334,1.25,42,162,43,138,12,32.083333333333336,42,162,43,138,1
1059,495,38.21065215770589,0.2,1.5,77,418,0,0,10,49.5,77,418,0,0,2
1060,90,56.983067927899775,0.4,1.4,11,79,0,0,5,18.0,11,79,0,0,0
1061,154,54.03428886188192,0.5,1.1666666666666667,20,78,56,0,6,25.666666666666668,20,78,0,56,0
1062,43,73.79177228990764,1.0,1.3333333333333333,17,18,8,0,3,14.333333333333334,17,18,8,0,0
1063,925,44.43484276937679,0.05555555555555555,1.8888888888888888,33,892,0,0,18,51.388888888888886,33,892,0,0,2
1064,197,75.99222684657323,0.8888888888888888,1.6666666666666667,28,83,86,0,9,21.88888888888889,28,83,28,58,0
1065,303,48.82741961478174,0.2,1.6,11,125,167,0,15,20.2,11,125,167,0,1
1066,363,38.86528453204037,0.2857142857142857,1.8571428571428572,82,281,0,0,7,51.857142857142854,82,281,0,0,2
1067,181,83.10266009498795,1.0,1.5,28,81,33,39,10,18.1,28,81,33,39,0
1068,319,46.96401510532303,0.13333333333333333,1.9333333333333333,16,109,194,0,15,21.266666666666666,16,109,194,0,1
1069,344,72.59350169639002,0.9285714285714286,1.4285714285714286,84,195,65,0,14,24.571428571428573,84,195,65,0,0
1070,114,57.18813478598463,0.42857142857142855,1.5714285714285714,25,40,49,0,7,16.285714285714285,25,40,49,0,0
1071,105,44.79377687688879,0.25,1.5,14,91,0,0,4,26.25,14,91,0,0,0
1072,113,63.288494636903685,0.6,1.6,16,97,0,0,5,22.6,16,97,0,0,0
1073,52,66.28737593802923,1.0,0.75,9,29,14,0,4,13.0,9,29,14,0,0
1074,167,55.86539695763236,0.375,2.0,22,31,114,0,8,20.875,22,31,114,0,0
1075,64,74.73940962079975,1.0,1.2,17,16,31,0,5,12.8,17,16,31,0,0
1076,137,81.53605592735312,1.0,1.3333333333333333,27,65,45,0,6,22.833333333333332,27,65,0,45,0
1077,119,37.23760907529753,0.3333333333333333,1.6666666666666667,39,80,0,0,3,39.666666666666664,39,80,0,0,0
1078,610,62.16687186752798,0.7368421052631579,1.631578947368421,70,255,285,0,19,32.10526315789474,70,255,149,136,1
1079,134,43.25199346234373,0.3333333333333333,1.8333333333333333,33,101,0,0,6,22.333333333333332,33,101,0,0,0
1080,257,45.2367731557317,0.25,2.0,48,22,187,0,12,21.416666666666668,48,22,187,0,1
1081,816,45.221124152083,0.14285714285714285,1.5714285714285714,16,730,70,0,21,38.857142857142854,16,730,70,0,2
1082,167,73.59045910520489,1.0,0.5714285714285714,89,78,0,0,7,23.857142857142858,89,78,0,0,0
1083,74,64.32981169338092,1.0,1.0,18,36,20,0,5,14.8,18,36,20,0,0
1084,341,44.86024145397601,0.2857142857142857,1.2857142857142858,60,281,0,0,7,48.714285714285715,60,281,0,0,2
1085,339,53.23064540538619,0.3333333333333333,1.3333333333333333,32,272,35,0,12,28.25,32,272,35,0,0
1086,661,54.983421820770396,0.4375,1.875,30,631,0,0,16,41.3125,30,631,0,0,2
1087,410,46.84077957176817,0.16666666666666666,1.75,33,377,0,0,12,34.166666666666664,33,377,0,0,2
1088,202,50.44305190109592,0.16666666666666666,1.5,15,187,0,0,6,33.666666666666664,15,187,0,0,0
1089,1241,42.722556559750316,0.09090909090909091,2.0,101,1140,0,0,22,56.40909090909091,101,1140,0,0,2
1090,365,66.29648607427002,0.8333333333333334,1.4166666666666667,25,83,81,176,12,30.416666666666668,25,83,81,176,1
1091,473,43.71280915078365,0.10526315789473684,1.8421052631578947,27,79,367,0,19,24.894736842105264,27,79,367,0,1
1092,263,49.25755281836091,0.25,2.0,21,140,102,0,12,21.916666666666668,21,140,102,0,0
1093,539,28.747626380067604,0.1,1.8,55,484,0,0,10,53.9,55,484,0,0,2
1094,455,41.949265314815804,0.1,1.6,26,429,0,0,10,45.5,26,429,0,0,2
1095,145,55.89823501211068,0.5714285714285714,1.2857142857142858,34,111,0,0,7,20.714285714285715,34,111,0,0,0
1096,116,56.66316440366344,0.3333333333333333,1.5,10,91,15,0,6,19.333333333333332,10,91,15,0,0
1097,409,46.47654271088303,0.125,2.0,28,381,0,0,8,51.125,28,381,0,0,2
1098,110,57.00269420585974,0.3333333333333333,1.8888888888888888,16,18,76,0,9,12.222222222222221,16,18,76,0,0
1099,198,52.18619204409471,0.16666666666666666,1.6666666666666667,10,188,0,0,6,33.0,10,188,0,0,0
1100,255,62.04361766966024,0.625,1.5,11,159,85,0,8,31.875,11,159,0,85,0
1101,380,60.05553480282873,0.6,1.6666666666666667,39,157,184,0,15,25.333333333333332,39,157,184,0,1
1102,433,67.06182750531178,0.8,1.3333333333333333,38,124,66,205,15,28.866666666666667,38,124,37,234,1
1103,80,68.69190891044953,1.0,1.0,18,62,0,0,5,16.0,18,62,0,0,0
1104,68,68.00871020890044,1.0,1.75,10,43,15,0,4,17.0,10,43,15,0,0
1105,50,78.54338615993109,1.0,1.0,15,22,13,0,3,16.666666666666668,15,22,13,0,0
1106,555,67.34795029928013,0.8823529411764706,1.4705882352941178,52,159,121,223,17,32.64705882352941,52,159,68,276,1
1107,366,45.526252990334896,0.3,1.6,18,348,0,0,10,36.6,18,348,0,0,2
1108,222,52.6933616566213,0.2,1.7,23,71,128,0,10,22.2,23,71,128,0,0
1109,447,60.722788383845966,0.6153846153846154,1.5384615384615385,41,147,259,0,13,34.38461538461539,41,147,18,241,1
1110,92,57.67309564215296,0.6,2.2,7,33,52,0,5,18.4,7,33,52,0,0
1111,386,43.99327493874209,0.09090909090909091,1.7272727272727273,16,370,0,0,11,35.09090909090909,16,370,0,0,2
1112,164,72.47398891860023,1.0,1.3333333333333333,19,63,41,41,9,18.22222222222222,19,63,41,41,0
1113,155,90.27320884046999,1.0,1.0,67,88,0,0,8,19.375,67,88,0,0,0
1114,140,65.3805787047963,0.6666666666666666,1.6666666666666667,43,85,12,0,6,23.333333333333332,43,85,12,0,0
1115,149,69.24708539460927,1.0,0.8,28,94,27,0,10,14.9,28,94,11,16,0
1116,251,88.36536657997598,1.0,0.7692307692307693,119,118,14,0,13,19.307692307692307,119,118,14,0,0
1117,646,43.0614375035822,0.14285714285714285,1.7142857142857142,43,603,0,0,14,46.142857142857146,43,603,0,0,2
1118,272,41.1532955802743,0.3333333333333333,1.6666666666666667,85,187,0,0,6,45.333333333333336,85,187,0,0,2
1119,255,62.944450326949976,0.6666666666666666,1.0,57,198,0,0,9,28.333333333333332,57,198,0,0,0
1120,95,47.246163880811146,0.6,1.0,36,33,26,0,5,19.0,36,33,26,0,0
1121,332,50.415057786219556,0.2727272727272727,1.6363636363636365,28,304,0,0,11,30.181818181818183,28,304,0,0,2
1122,525,47.659074926363786,0.14285714285714285,1.1428571428571428,45,480,0,0,14,37.5,45,480,0,0,2
1123,116,49.52139991704211,0.42857142857142855,1.5714285714285714,12,34,70,0,7,16.571428571428573,12,34,70,0,0
1124,174,72.85958808687501,1.0,1.4444444444444444,53,95,26,0,9,19.333333333333332,53,95,26,0,0
1125,97,65.00406280451604,1.0,1.6,23,33,41,0,5,19.4,23,33,41,0,0
1126,305,50.19000806629154,0.3,1.7,15,290,0,0,10,30.5,15,290,0,0,0
1127,352,52.77402214276314,0.4166666666666667,1.25,42,176,134,0,12,29.333333333333332,42,176,134,0,1
1128,282,69.60817150517165,0.9090909090909091,1.4545454545454546,51,173,12,46,11,25.636363636363637,51,173,12,46,0
1129,198,36.63923402738598,0.16666666666666666,1.0,44,154,0,0,6,33.0,44,154,0,0,0
1130,105,74.9437348776742,1.0,0.8,25,80,0,0,5,21.0,25,80,0,0,0
1131,109,59.682549707480945,0.6,1.2,15,35,59,0,5,21.8,15,35,59,0,0
1132,385,42.61101581750793,0.14285714285714285,1.2857142857142858,46,339,0,0,7,55.0,46,339,0,0,2
1133,269,44.394190560400176,0.25,1.5,43,226,0,0,8,33.625,43,226,0,0,0
1134,422,62.50152115059532,0.7692307692307693,1.5384615384615385,60,272,90,0,13,32.46153846153846,60,272,90,0,1
1135,168,45.91359207908495,0.3333333333333333,1.6666666666666667,13,116,39,0,6,28.0,13,116,39,0,0
1136,39,70.63477346071039,1.0,1.6666666666666667,8,20,11,0,3,13.0,8,20,11,0,0
1137,160,64.85488283068493,0.8333333333333334,1.0,59,101,0,0,6,26.666666666666668,59,101,0,0,0
1138,93,74.57859847454468,1.0,2.0,18,56,19,0,6,15.5,18,56,0,19,0
1139,249,48.44810320768256,0.25,1.375,9,240,0,0,8,31.125,9,240,0,0,0
1140,1049,47.13627679748417,0.17647058823529413,1.7647058823529411,10,159,880,0,17,61.705882352941174,10,159,0,880,1
1141,1070,45.96701195687038,0.045454545454545456,2.090909090909091,33,1037,0,0,22,48.63636363636363,33,1037,0,0,2
1142,294,56.236050289827574,0.4,1.8,41,253,0,0,10,29.4,41,253,0,0,0
1143,934,34.48619079986753,0.05555555555555555,1.8888888888888888,40,894,0,0,18,51.888888888888886,40,894,0,0,2
1144,278,56.270980623151914,0.5,1.5,18,112,148,0,8,34.75,18,112,0,148,0
1145,402,67.33785269494787,0.8666666666666667,1.3333333333333333,48,182,92,80,15,26.8,48,182,92,80,1
1146,36,81.87627881277983,1.0,1.6666666666666667,17,8,11,0,3,12.0,17,8,11,0,0
1147,411,24.928340268022954,0.25,1.75,108,303,0,0,8,51.375,108,303,0,0,2
1148,55,64.98689961102805,0.75,1.75,6,24,25,0,4,13.75,6,24,25,0,0
1149,276,64.59798459139596,0.8333333333333334,1.0,51,173,52,0,12,23.0,51,173,52,0,0
1150,49,44.98199080995098,0.3333333333333333,1.3333333333333333,8,41,0,0,3,16.333333333333332,8,41,0,0,0
1151,222,68.71838505135302,0.9090909090909091,1.8181818181818181,34,77,60,51,11,20.181818181818183,34,77,43,68,0
1152,224,73.27687818769327,1.0,1.2,59,147,18,0,10,22.4,59,147,18,0,0
1153,518,38.64309007474239,0.15384615384615385,1.9230769230769231,60,458,0,0,13,39.84615384615385,60,458,0,0,2
1154,37,80.88952105581026,1.0,0.6666666666666666,8,13,16,0,3,12.333333333333334,8,13,16,0,0
1155,394,48.39796447933406,0.21428571428571427,1.5,19,246,129,0,14,28.142857142857142,19,246,129,0,1
1156,296,53.105642212764245,0.3333333333333333,1.2222222222222223,69,227,0,0,9,32.888888888888886,69,227,0,0,0
1157,95,58.34783982228976,0.6,1.4,19,37,39,0,5,19.0,19,37,39,0,0
1158,336,50.4389808919028,0.45454545454545453,1.5454545454545454,53,204,79,0,11,30.545454545454547,53,204,79,0,0
1159,343,38.661293398785844,0.1,2.4,22,321,0,0,10,34.3,22,321,0,0,2
1160,293,43.37031427248061,0.2857142857142857,1.1428571428571428,48,245,0,0,7,41.857142857142854,48,245,0,0,2
1161,122,58.17314101350854,0.2857142857142857,1.4285714285714286,6,116,0,0,7,17.428571428571427,6,116,0,0,0
1162,273,34.68096674692899,0.16666666666666666,1.8333333333333333,50,223,0,0,6,45.5,50,223,0,0,2
1163,514,48.74275547447631,0.38461538461538464,1.0769230769230769,129,385,0,0,13,39.53846153846154,129,385,0,0,2
1164,356,74.0961349223808,0.8571428571428571,1.2857142857142858,88,110,58,100,14,25.428571428571427,88,110,58,100,1
1165,201,61.03271629082854,0.7777777777777778,1.1111111111111112,46,130,25,0,9,22.333333333333332,46,130,25,0,0
1166,300,72.8290195707718,0.9230769230769231,1.3076923076923077,46,128,72,54,13,23.076923076923077,46,128,53,73,0
1167,339,54.433445057465214,0.5,1.6,77,262,0,0,10,33.9,77,262,0,0,2
1168,671,42.06026794016225,0.058823529411764705,1.8823529411764706,23,648,0,0,17,39.470588235294116,23,648,0,0,2
1169,197,44.06462335323557,0.2,1.9,23,75,99,0,10,19.7,23,75,99,0,0
1170,104,54.1677804094893,0.25,1.5,23,81,0,0,4,26.0,23,81,0,0,0
1171,197,57.789059150932495,0.625,1.375,32,122,43,0,8,24.625,32,122,43,0,0
1172,335,52.62019673982779,0.3333333333333333,1.5833333333333333,22,313,0,0,12,27.916666666666668,22,313,0,0,2
1173,129,63.20149941586976,0.75,2.0,14,115,0,0,4,32.25,14,115,0,0,0
1174,245,34.14220486149352,0.4,1.6,76,169,0,0,5,49.0,76,169,0,0,2
1175,453,45.82128311760389,0.08333333333333333,1.8333333333333333,11,442,0,0,12,37.75,11,442,0,0,2
1176,166,67.91999298838982,0.8571428571428571,1.4285714285714286,40,82,44,0,7,23.714285714285715,40,82,44,0,0
1177,66,67.28759246494793,0.75,1.25,15,51,0,0,4,16.5,15,51,0,0,0
1178,265,59.84721058445418,0.5714285714285714,1.7142857142857142,18,51,196,0,7,37.857142857142854,18,51,0,196,0
1179,49,60.50845438189818,0.5,1.5,7,14,28,0,4,12.25,7,14,28,0,0
1180,41,80.9682272901305,1.0,0.5,12,29,0,0,2,20.5,12,29,0,0,0
1181,43,55.090099895834086,0.6666666666666666,0.6666666666666666,17,12,14,0,3,14.333333333333334,17,12,14,0,0
1182,439,23.614657607821044,0.125,2.0,55,384,0,0,8,54.875,55,384,0,0,2
1183,132,86.02105168208202,1.0,0.875,43,69,20,0,8,16.5,43,69,20,0,0
1184,229,47.44556294973402,0.2857142857142857,1.5714285714285714,29,98,102,0,7,32.714285714285715,29,98,102,0,0
1185,292,40.15604678758062,0.375,1.75,81,211,0,0,8,36.5,81,211,0,0,2
1186,120,68.73357931711806,1.0,1.5,17,54,49,0,4,30.0,17,54,0,49,0
1187,244,47.53276441568674,0.125,1.875,14,230,0,0,8,30.5,14,230,0,0,0
1188,59,60.349287073815084,0.5,2.0,23,36,0,0,4,14.75,23,36,0,0,0
1189,178,75.45621581959895,1.0,1.375,40,93,45,0,8,22.25,40,93,18,27,0
1190,891,44.60971672565945,0.06666666666666667,2.0,47,844,0,0,15,59.4,47,844,0,0,2
1191,130,61.80887164697636,0.8,2.2,25,47,58,0,5,26.0,25,47,0,58,0
1192,233,36.73517988266346,0.16666666666666666,2.1666666666666665,30,203,0,0,6,38.833333333333336,30,203,0,0,2
1193,140,48.88345058453864,0.2,1.4,29,111,0,0,5,28.0,29,111,0,0,0
1194,42,61.16151600301744,1.0,1.0,11,22,9,0,3,14.0,11,22,9,0,0
1195,509,42.73730703138305,0.13333333333333333,1.9333333333333333,25,277,207,0,15,33.93333333333333,25,277,207,0,1
1196,162,46.49221084065187,0.25,1.375,23,27,112,0,8,20.25,23,27,112,0,0
1197,605,50.232189641275646,0.35714285714285715,1.7857142857142858,48,557,0,0,14,43.214285714285715,48,557,0,0,2
1198,407,36.65829049537138,0.1,2.0,37,370,0,0,10,40.7,37,370,0,0,2
1199,147,57.98786190881665,0.5,2.0,9,112,26,0,6,24.5,9,112,26,0,0
1200,88,43.03240842452205,0.3333333333333333,1.3333333333333333,12,76,0,0,3,29.333333333333332,12,76,0,0,0
1201,214,42.409281609607426,0.16666666666666666,2.0,20,194,0,0,6,35.666666666666664,20,194,0,0,0
1202,205,48.17272700971014,0.3333333333333333,1.6666666666666667,21,184,0,0,6,34.166666666666664,21,184,0,0,0
1203,869,38.39177871095121,0.058823529411764705,1.7647058823529411,22,847,0,0,17,51.11764705882353,22,847,0,0,2
1204,258,77.44130643074378,0.9090909090909091,1.7272727272727273,24,118,69,47,11,23.454545454545453,24,118,69,47,0
1205,112,74.03936718869627,1.0,1.4285714285714286,16,67,29,0,7,16.0,16,67,0,29,0
1206,67,59.00735361761993,0.6666666666666666,1.0,21,32,14,0,3,22.333333333333332,21,32,14,0,0
1207,329,66.02352040640628,0.8333333333333334,1.3333333333333333,79,235,15,0,12,27.416666666666668,79,235,15,0,0
1208,90,71.07257710499755,1.0,1.2,13,65,12,0,5,18.0,13,65,12,0,0
1209,1013,38.294371153180414,0.05,1.95,31,982,0,0,20,50.65,31,982,0,0,2
1210,121,55.2721902317943,0.2857142857142857,1.4285714285714286,7,49,65,0,7,17.285714285714285,7,49,65,0,0
1211,625,47.50484538901869,0.0625,1.8125,37,588,0,0,16,39.0625,37,588,0,0,2
1212,85,63.042586442076775,1.0,1.5,23,62,0,0,4,21.25,23,62,0,0,0
1213,135,49.72770150650709,0.2,1.8,24,111,0,0,5,27.0,24,111,0,0,0
1214,701,43.895624320025746,0.0625,2.0625,33,668,0,0,16,43.8125,33,668,0,0,2
1215,58,46.3565024093439,0.3333333333333333,1.3333333333333333,8,50,0,0,3,19.333333333333332,8,50,0,0,0
1216,38,69.6610736352228,1.0,1.3333333333333333,9,19,10,0,3,12.666666666666666,9,19,10,0,0
1217,79,50.439696062493304,0.3333333333333333,2.0,11,68,0,0,3,26.333333333333332,11,68,0,0,0
1218,503,33.96470522917327,0.08333333333333333,1.5,40,463,0,0,12,41.916666666666664,40,463,0,0,2
1219,255,39.677601924047394,0.2857142857142857,1.7142857142857142,68,187,0,0,7,36.42857142857143,68,187,0,0,2
1220,555,37.57622335580433,0.3076923076923077,1.4615384615384615,117,438,0,0,13,42.69230769230769,117,438,0,0,2
1221,136,50.513134904835454,0.2857142857142857,1.4285714285714286,24,13,99,0,7,19.428571428571427,24,13,99,0,0
1222,119,76.02421931226341,1.0,0.8333333333333334,32,73,14,0,6,19.833333333333332,32,73,14,0,0
1223,120,43.44646624230753,0.3333333333333333,1.8333333333333333,15,29,76,0,6,20.0,15,29,76,0,0
1224,312,60.86768883297543,0.6363636363636364,1.2727272727272727,69,153,90,0,11,28.363636363636363,69,153,90,0,0
1225,82,22.43316717603374,0.3333333333333333,0.6666666666666666,14,68,0,0,3,27.333333333333332,14,68,0,0,0
1226,533,46.24277975474189,0.13636363636363635,1.8636363636363635,57,115,361,0,22,24.227272727272727,57,115,361,0,1
1227,80,61.8743322978279,0.6,1.4,14,33,33,0,5,16.0,14,33,33,0,0
1228,105,81.14560320461699,1.0,2.0,6,60,39,0,4,26.25,6,60,0,39,0
1229,167,51.1626247322533,0.4,1.2,53,114,0,0,5,33.4,53,114,0,0,0
1230,222,38.19978325450957,0.2222222222222222,2.0,28,41,153,0,9,24.666666666666668,28,41,153,0,1
1231,187,36.267042473793616,0.3333333333333333,1.5,36,151,0,0,6,31.166666666666668,36,151,0,0,0
1232,446,42.949195686234695,0.08333333333333333,1.9166666666666667,45,401,0,0,12,37.166666666666664,45,401,0,0,2
1233,103,53.64692461658602,0.4,1.2,9,94,0,0,5,20.6,9,94,0,0,0
1234,750,48.200982976369176,0.23076923076923078,2.076923076923077,27,182,541,0,13,57.69230769230769,27,182,0,541,1
1235,259,34.71342860155986,0.16666666666666666,1.8333333333333333,22,237,0,0,6,43.166666666666664,22,237,0,0,2
1236,806,41.688148407686185,0.10526315789473684,1.894736842105263,91,715,0,0,19,42.421052631578945,91,715,0,0,2
1237,202,52.00221111699318,0.3333333333333333,2.0,14,128,60,0,9,22.444444444444443,14,128,60,0,0
1238,530,31.15407065707209,0.09090909090909091,2.272727272727273,15,515,0,0,11,48.18181818181818,15,515,0,0,2
1239,349,47.071614454703194,0.3333333333333333,1.9166666666666667,56,118,175,0,12,29.083333333333332,56,118,175,0,1
1240,620,34.92500026018633,0.1,1.7,58,562,0,0,10,62.0,58,562,0,0,2
1241,257,36.638250527972666,0.14285714285714285,1.4285714285714286,21,236,0,0,7,36.714285714285715,21,236,0,0,2
1242,336,49.67981437657738,0.2727272727272727,1.9090909090909092,16,186,134,0,11,30.545454545454547,16,186,134,0,1
1243,80,52.92471800571028,0.4,1.6,12,15,53,0,5,16.0,12,15,53,0,0
1244,532,44.18238567571432,0.08333333333333333,1.6666666666666667,23,509,0,0,12,44.333333333333336,23,509,0,0,2
1245,528,53.909951131169606,0.23076923076923078,1.5384615384615385,14,344,170,0,13,40.61538461538461,14,344,0,170,1
1246,336,41.81533664263458,0.125,1.375,44,292,0,0,8,42.0,44,292,0,0,2
1247,133,56.069865830929075,0.42857142857142855,1.8571428571428572,20,107,6,0,7,19.0,20,107,6,0,0
1248,662,43.883175795599065,0.0625,1.8125,25,637,0,0,16,41.375,25,637,0,0,2
1249,218,18.949142130125693,0.6,1.0,88,130,0,0,5,43.6,88,130,0,0,0
1250,143,67.89971717279195,1.0,0.75,74,69,0,0,8,17.875,74,69,0,0,0
1251,793,46.722896063155964,0.05555555555555555,1.8888888888888888,41,752,0,0,18,44.05555555555556,41,752,0,0,2
1252,101,52.12422315929523,0.3333333333333333,1.3333333333333333,8,36,57,0,6,16.833333333333332,8,36,57,0,0
1253,332,50.510612385616284,0.25,1.8333333333333333,51,264,17,0,12,27.666666666666668,51,264,17,0,2
1254,53,66.60605038065177,1.0,1.0,31,22,0,0,3,17.666666666666668,31,22,0,0,0
1255,301,68.60123939015746,0.9166666666666666,1.8333333333333333,35,133,67,66,12,25.083333333333332,35,133,25,108,0
1256,644,37.7448304082507,0.16666666666666666,1.75,95,549,0,0,12,53.666666666666664,95,549,0,0,2
1257,102,71.14951412260132,1.0,2.0,7,69,26,0,5,20.4,7,69,0,26,0
1258,170,47.580485341115704,0.2222222222222222,2.2222222222222223,13,36,121,0,9,18.88888888888889,13,36,121,0,0
1259,59,68.07697589819153,1.0,0.75,26,26,7,0,4,14.75,26,26,7,0,0
1260,686,31.481169144506982,0.07692307692307693,1.8461538461538463,22,664,0,0,13,52.76923076923077,22,664,0,0,2
1261,135,84.5205699378806,1.0,1.2,15,71,49,0,5,27.0,15,71,0,49,0
1262,485,44.89393299107778,0.23076923076923078,1.7692307692307692,42,443,0,0,13,37.30769230769231,42,443,0,0,2
1263,184,75.89784181179414,1.0,1.0,61,123,0,0,9,20.444444444444443,61,123,0,0,0
1264,474,43.96427378359271,0.07692307692307693,1.9230769230769231,17,457,0,0,13,36.46153846153846,17,457,0,0,2
