grade_id,userid,timestamp,timemodified,finalgrade,knowledge_at_time
828,10018,2024-01-01 05:24:00,1704086640,6.82698886199926,0.6066460567368755
829,10018,2024-01-01 05:32:00,1704087120,8.513874130565167,0.6169646305324981
830,10018,2024-01-01 05:36:00,1704087360,8.913696664287638,0.6462551761833134
831,10018,2024-01-01 06:08:00,1704089280,6.8782402489999654,0.5819085562556356
832,10018,2024-01-01 06:16:00,1704089760,9.492595205237047,0.5928812375780821
833,10018,2024-01-01 06:20:00,1704090000,6.242272684072434,0.617342634560953
834,10018,2024-01-01 06:24:00,1704090240,8.737381859511943,0.6251567475544216
835,10018,2024-01-01 06:32:00,1704090720,9.421593370712541,0.6581828520337314
836,10018,2024-01-01 06:36:00,1704090960,8.560299653114921,0.6606888386238252
837,10018,2024-01-01 06:48:00,1704091680,7.020335209440039,0.6728525946067303
838,10018,2024-01-01 06:52:00,1704091920,8.01206372492766,0.6677667827073572
839,10018,2024-01-01 07:04:00,1704092640,7.69575711701616,0.6630540381469849
840,10019,2024-01-01 00:50:00,1704070200,8.67916376780204,0.7138457534760004
841,10019,2024-01-01 01:40:00,1704073200,9.098833676848049,0.691240993223579
842,10019,2024-01-01 03:20:00,1704079200,9.737109001980349,0.6694530052496306
843,10019,2024-01-01 05:50:00,1704088200,6.523368629617579,0.6498370709137566
844,10019,2024-01-01 09:10:00,1704100200,8.052170681655788,0.6080445112617429
845,10019,2024-01-01 10:00:00,1704103200,8.446454144358386,0.6075422253747017
846,10019,2024-01-01 12:30:00,1704112200,7.704076653692079,0.576451758725173
847,10019,2024-01-01 15:50:00,1704124200,7.480454982860906,0.5431160468190497
848,10019,2024-01-01 16:40:00,1704127200,9.392895522876806,0.549594493073971
849,10019,2024-01-01 18:20:00,1704133200,6.170489128537032,0.5539632429631438
850,10019,2024-01-01 19:10:00,1704136200,7.09778675682033,0.5398925303311805
851,10019,2024-01-01 20:00:00,1704139200,7.4620819184283524,0.528744556037024
852,10019,2024-01-01 20:50:00,1704142200,5.638815526569226,0.5408163685636068
853,10019,2024-01-01 23:20:00,1704151200,7.097030461272441,0.5205107994085664
854,10019,2024-01-02 02:40:00,1704163200,7.1259794633623,0.5100717182265151
855,10019,2024-01-02 03:30:00,1704166200,7.740500268649597,0.5049214405427004
856,10019,2024-01-02 09:20:00,1704187200,6.143425688411809,0.4649689238655313
857,10019,2024-01-02 10:10:00,1704190200,7.138502067865417,0.46929303840970005
858,10019,2024-01-02 11:00:00,1704193200,8.662109551422969,0.4678838398583693
859,10019,2024-01-02 15:10:00,1704208200,6.658044855842058,0.4768181170499057
860,10019,2024-01-02 16:50:00,1704214200,6.919564325337266,0.4714170670612761
861,10019,2024-01-02 17:40:00,1704217200,6.910533472971484,0.47157874972168085
862,10019,2024-01-02 20:10:00,1704226200,6.681272901882696,0.47331256543141276
863,10019,2024-01-02 21:50:00,1704232200,4.115895132886399,0.49630890619092
864,10019,2024-01-03 01:10:00,1704244200,4.905675488383141,0.44264685554469685
865,10019,2024-01-03 02:00:00,1704247200,6.381105764019583,0.4473357520001301
866,10019,2024-01-03 02:50:00,1704250200,4.892210786335201,0.4551545562195923
867,10019,2024-01-03 03:40:00,1704253200,6.1131077678594306,0.4513929653075285
868,10019,2024-01-03 04:30:00,1704256200,5.648538797927499,0.45884671258771437
869,10019,2024-01-03 05:20:00,1704259200,6.705316286759633,0.4798396376375666
870,10019,2024-01-03 06:10:00,1704262200,5.085081098792757,0.48836696140748526
871,10019,2024-01-03 07:00:00,1704265200,8.630000912327322,0.49097065357025627
872,10019,2024-01-03 07:50:00,1704268200,6.521196293918999,0.4915013987110504
873,10019,2024-01-03 09:30:00,1704274200,9.072425774526623,0.47035373662464625
874,10019,2024-01-03 12:00:00,1704283200,6.668103434130122,0.4547931251765728
875,10019,2024-01-03 13:40:00,1704289200,5.972848870531261,0.4661827677150209
876,10019,2024-01-03 17:00:00,1704301200,7.809524213143392,0.4501832164761187
877,10019,2024-01-03 20:20:00,1704313200,7.53110216389328,0.43206184348917676
878,10019,2024-01-03 22:00:00,1704319200,6.915613495842586,0.42275012776108656
879,10019,2024-01-03 23:40:00,1704325200,7.345895876150063,0.4079274821230139
880,10019,2024-01-04 00:30:00,1704328200,9.243371749501023,0.3952486920722673
881,10019,2024-01-04 01:20:00,1704331200,6.339108747476901,0.3946177116664015
882,10019,2024-01-04 03:00:00,1704337200,7.5002225305170755,0.3810044792394322
883,10019,2024-01-04 03:50:00,1704340200,7.527023664924101,0.3956829963532145
884,10019,2024-01-04 04:40:00,1704343200,4.597102561215921,0.4060083254704456
885,10019,2024-01-04 05:30:00,1704346200,4.288033650664579,0.39903894921528565
886,10019,2024-01-04 06:20:00,1704349200,7.190040762041446,0.4204214805505697
887,10019,2024-01-04 07:10:00,1704352200,3.7946754617425706,0.41760427573395853
888,10019,2024-01-04 08:50:00,1704358200,6.295403162094767,0.401998488751442
889,10019,2024-01-04 13:50:00,1704376200,5.258799049634837,0.3917386768602148
890,10019,2024-01-04 14:40:00,1704379200,5.712240707535106,0.36614550715308564
891,10020,2024-01-01 01:28:00,1704072480,7.890412379217721,0.369074231942709
892,10020,2024-01-01 03:40:00,1704080400,7.45001127563593,0.38658565483179846
893,10020,2024-01-01 04:24:00,1704083040,5.7190109456734,0.4034107219839842
894,10020,2024-01-01 10:16:00,1704104160,8.505965596187304,0.44621456652139274
895,10020,2024-01-01 11:44:00,1704109440,8.05790845285566,0.4635334901256651
896,10020,2024-01-01 12:28:00,1704112080,8.650365066920642,0.4796094848872204
897,10020,2024-01-01 16:08:00,1704125280,8.550928425792891,0.49063950801597556
898,10020,2024-01-01 20:32:00,1704141120,7.477030222944386,0.49734103314100636
899,10020,2024-01-01 22:00:00,1704146400,7.567684178189859,0.5175154925857629
900,10020,2024-01-01 23:28:00,1704151680,7.591343145355848,0.5167002011895483
901,10020,2024-01-02 00:12:00,1704154320,7.155463542484703,0.5304594956839738
902,10020,2024-01-02 00:56:00,1704156960,5.863075571704967,0.5392237855419141
903,10020,2024-01-02 02:24:00,1704162240,6.618900520846744,0.5718439141782257
904,10020,2024-01-02 03:52:00,1704167520,7.768867793212292,0.5925437365323714
905,10020,2024-01-02 05:20:00,1704172800,5.613971786397762,0.6015629339508002
906,10020,2024-01-02 06:04:00,1704175440,7.219002593004323,0.6028445884221493
907,10020,2024-01-02 10:28:00,1704191280,8.707156380307778,0.5496510809551274
908,10020,2024-01-02 11:12:00,1704193920,8.140442358530311,0.5522884452871396
909,10020,2024-01-02 11:56:00,1704196560,8.726037837125979,0.5681779131997934
910,10020,2024-01-02 13:24:00,1704201840,7.302594738613934,0.5917166717919186
911,10020,2024-01-02 14:08:00,1704204480,7.532669981550872,0.6043757378560914
912,10020,2024-01-02 18:32:00,1704220320,8.754979417265671,0.6174652993956492
913,10020,2024-01-02 19:16:00,1704222960,8.239143405250303,0.6143440842698111
914,10020,2024-01-02 20:00:00,1704225600,8.889407496007882,0.612552259729639
915,10020,2024-01-02 21:28:00,1704230880,8.936010210003134,0.589796614645219
916,10020,2024-01-02 22:12:00,1704233520,8.05835121692701,0.5867003727473931
917,10020,2024-01-03 00:24:00,1704241440,7.028845763629164,0.5802495762663822
918,10020,2024-01-03 01:52:00,1704246720,8.539287039905137,0.6052120258196759
919,10020,2024-01-03 05:32:00,1704259920,7.962947027041861,0.6033593304837678
920,10020,2024-01-03 08:28:00,1704270480,8.622152671933838,0.5827852586494526
921,10020,2024-01-03 09:12:00,1704273120,7.738667663488945,0.6053339913314032
922,10020,2024-01-03 09:56:00,1704275760,8.472258120262902,0.5965360595732538
923,10020,2024-01-03 14:20:00,1704291600,7.245570404875075,0.5955663933252215
924,10020,2024-01-03 17:16:00,1704302160,8.964646444195408,0.6264904393272052
925,10020,2024-01-03 18:00:00,1704304800,6.520215913103606,0.6192847890178591
926,10020,2024-01-03 18:44:00,1704307440,8.672040566997895,0.6291725234114147
927,10020,2024-01-03 20:12:00,1704312720,6.533439346906321,0.6235991210186949
928,10020,2024-01-03 20:56:00,1704315360,7.248199293543303,0.6141425981860055
929,10020,2024-01-03 23:08:00,1704323280,7.5923610207235495,0.6238785709895422
930,10020,2024-01-04 00:36:00,1704328560,6.554811424171799,0.6652187833948549
931,10020,2024-01-04 02:04:00,1704333840,6.381716860227778,0.6746345034846349
932,10020,2024-01-04 03:32:00,1704339120,9.69762428417993,0.6667641001623155
933,10021,2024-01-01 00:55:00,1704070500,6.343883244274043,0.5765445683730804
934,10021,2024-01-01 02:45:00,1704077100,8.100074755422028,0.566567592543185
935,10021,2024-01-01 03:40:00,1704080400,6.319804863850276,0.5845050149326645
936,10021,2024-01-01 05:30:00,1704087000,5.965665544005768,0.5816789390276604
937,10021,2024-01-01 06:25:00,1704090300,7.975297271142408,0.5765730463804567
938,10021,2024-01-01 07:20:00,1704093600,8.027945722863851,0.5728030214370416
939,10021,2024-01-01 09:10:00,1704100200,5.92036386470572,0.5734908727592106
940,10021,2024-01-01 10:05:00,1704103500,7.093748567399076,0.5728549992527314
941,10021,2024-01-01 11:55:00,1704110100,5.777485251330111,0.5519974525376542
942,10021,2024-01-01 12:50:00,1704113400,6.741889649053103,0.5332468211355902
943,10021,2024-01-01 15:35:00,1704123300,8.890140075279366,0.5430198207680306
944,10021,2024-01-01 16:30:00,1704126600,5.768685460726006,0.5505036970753564
945,10021,2024-01-01 20:10:00,1704139800,7.980070014141533,0.5351577755888317
946,10021,2024-01-01 21:05:00,1704143100,7.034493980297893,0.5347259828559644
947,10021,2024-01-01 22:00:00,1704146400,9.344620227501478,0.5447164046059676
948,10021,2024-01-01 23:50:00,1704153000,8.889120796151625,0.5347258690199377
949,10021,2024-01-02 01:40:00,1704159600,9.110253552785627,0.5462975417285125
950,10021,2024-01-02 02:35:00,1704162900,5.793703427116389,0.5667064973205187
951,10021,2024-01-02 03:30:00,1704166200,8.092831755649618,0.5651870076416259
952,10021,2024-01-02 06:15:00,1704176100,9.239302276669648,0.5684486667792205
953,10021,2024-01-02 07:10:00,1704179400,5.803847749422953,0.5772273195493222
954,10021,2024-01-02 08:05:00,1704182700,6.10701163978087,0.5859712724346922
955,10021,2024-01-02 09:00:00,1704186000,6.938286018253439,0.5839190174918784
956,10021,2024-01-02 09:55:00,1704189300,7.956621205482292,0.5874785914547369
957,10021,2024-01-02 12:40:00,1704199200,7.76374022810122,0.5919803825909506
958,10021,2024-01-02 13:35:00,1704202500,8.814903307567054,0.5938137974335611
959,10021,2024-01-02 14:30:00,1704205800,7.7447599585661555,0.5902671357742185
960,10021,2024-01-02 15:25:00,1704209100,7.325931344181999,0.5926232617436886
961,10021,2024-01-02 17:15:00,1704215700,5.960438606229633,0.606249889653058
962,10021,2024-01-02 20:55:00,1704228900,6.979765228148841,0.6124513579869478
963,10021,2024-01-02 22:45:00,1704235500,9.342444782818372,0.6086765209341743
964,10021,2024-01-02 23:40:00,1704238800,6.947223318622775,0.6195838143647137
965,10021,2024-01-03 03:20:00,1704252000,8.427524271966,0.5950278777249928
966,10021,2024-01-03 06:05:00,1704261900,7.633815166351011,0.5731906359549185
967,10021,2024-01-03 07:00:00,1704265200,8.038322449329678,0.5646881835933961
968,10021,2024-01-03 08:50:00,1704271800,8.908492202331681,0.5659770806043954
969,10021,2024-01-03 12:30:00,1704285000,6.247631507315688,0.5460931626963403
970,10021,2024-01-03 13:25:00,1704288300,6.9735171225892625,0.5363372279114328
971,10021,2024-01-03 16:10:00,1704298200,8.448780818298866,0.5527789426801392
972,10021,2024-01-03 19:50:00,1704311400,6.221604596271521,0.5173131656615912
973,10021,2024-01-03 23:30:00,1704324600,6.233187987314802,0.483578553564874
974,10021,2024-01-04 02:15:00,1704334500,6.494793600527328,0.4748879096396547
975,10021,2024-01-04 03:10:00,1704337800,6.227782827963735,0.46943120173298325
976,10021,2024-01-04 04:05:00,1704341100,6.866322768803064,0.47537977878450205
977,10021,2024-01-04 11:25:00,1704367500,6.220292617335417,0.43352318957384567
978,10021,2024-01-04 13:15:00,1704374100,4.69738759331085,0.42298473107846807
979,10021,2024-01-04 16:55:00,1704387300,5.31479439286115,0.42181974313504256
980,10021,2024-01-04 17:50:00,1704390600,7.782519059513406,0.42717816750710474
981,10022,2024-01-01 00:44:00,1704069840,6.388191553085224,0.3488291534484779
982,10022,2024-01-01 02:12:00,1704075120,4.19469266089661,0.3343263874609434
983,10022,2024-01-01 03:40:00,1704080400,6.29040949013441,0.2992869648299937
984,10022,2024-01-01 05:08:00,1704085680,3.959141762075351,0.2989350224091857
985,10022,2024-01-01 06:36:00,1704090960,4.194179774778126,0.2990564499092605
986,10022,2024-01-01 08:48:00,1704098880,3.564527931406741,0.3058588924014215
987,10022,2024-01-01 09:32:00,1704101520,6.22446126517119,0.3050993996860975
988,10022,2024-01-01 11:44:00,1704109440,6.03876562253706,0.34201351558722676
989,10022,2024-01-01 12:28:00,1704112080,4.671062892276433,0.3268826598545523
990,10022,2024-01-01 13:56:00,1704117360,4.520345288123379,0.31182150036058975
991,10022,2024-01-01 18:20:00,1704133200,5.789910780977796,0.28921974057607663
992,10022,2024-01-01 19:04:00,1704135840,5.9287187329229605,0.2986676949978814
993,10022,2024-01-01 20:32:00,1704141120,3.114107169227823,0.3032247825513017
994,10022,2024-01-01 21:16:00,1704143760,3.2609469223809855,0.31053519635262594
995,10022,2024-01-01 22:00:00,1704146400,4.876880730210117,0.2998417155938979
996,10022,2024-01-01 23:28:00,1704151680,5.688866156023454,0.28630257271421816
997,10022,2024-01-02 00:12:00,1704154320,4.397795385413515,0.2889555910753313
998,10022,2024-01-02 03:08:00,1704164880,3.5358513093999973,0.2694232870494174
999,10022,2024-01-02 05:20:00,1704172800,5.105481747901479,0.2813975555349011
1000,10022,2024-01-02 06:04:00,1704175440,4.900418526460897,0.2753595558439603
1001,10022,2024-01-02 07:32:00,1704180720,5.84689665147338,0.2921237929427135
1002,10022,2024-01-02 09:44:00,1704188640,4.427866330703027,0.3020206915206214
1003,10022,2024-01-02 14:08:00,1704204480,5.816005927532804,0.30273307669274563
1004,10022,2024-01-02 14:52:00,1704207120,5.650963107517401,0.3109134995866797
1005,10022,2024-01-02 17:48:00,1704217680,5.724573690933585,0.31518200684454944
1006,10022,2024-01-02 18:32:00,1704220320,6.595604264276713,0.31940077297135383
1007,10022,2024-01-02 20:44:00,1704228240,5.788200599080578,0.33153378395555844
1008,10022,2024-01-02 21:28:00,1704230880,7.273428958350486,0.3292046426813889
1009,10022,2024-01-02 22:56:00,1704236160,5.4247008219853585,0.32231821770948893
1010,10022,2024-01-03 01:52:00,1704246720,5.679771414456911,0.3048835177747462
1011,10022,2024-01-03 03:20:00,1704252000,4.6007019161428,0.29975976032194473
1012,10022,2024-01-03 04:04:00,1704254640,4.8266724341045615,0.31695734818870686
1013,10022,2024-01-03 04:48:00,1704257280,6.505578533206358,0.3085199542725426
1014,10022,2024-01-03 05:32:00,1704259920,5.506633978560992,0.3184164616417415
1015,10022,2024-01-03 08:28:00,1704270480,4.387495502500085,0.3156789296291942
1016,10022,2024-01-03 12:08:00,1704283680,5.069149664245111,0.29044564970034165
1017,10022,2024-01-03 12:52:00,1704286320,7.26581159193986,0.2819714427525823
1018,10022,2024-01-03 16:32:00,1704299520,5.50437560180049,0.25138627852739415
1019,10022,2024-01-03 17:16:00,1704302160,3.2513244833086934,0.247845034578904
1020,10022,2024-01-03 18:44:00,1704307440,4.759263303536784,0.24118526716105815
1021,10023,2024-01-01 00:00:00,1704067200,7.901403328166189,0.7285587535429313
1022,10023,2024-01-01 00:16:00,1704068160,9.162091764475855,0.6999108711401051
1023,10023,2024-01-01 00:32:00,1704069120,6.877029662740851,0.711922010311813
1024,10023,2024-01-01 00:48:00,1704070080,6.048285147497269,0.7276302025509419
1025,10023,2024-01-01 01:20:00,1704072000,9.221665698821175,0.7290208046806271
1026,10023,2024-01-01 02:08:00,1704074880,8.798301955875559,0.7229617511698813
1027,10023,2024-01-01 02:56:00,1704077760,9.41703832687511,0.6990272771872401
1028,10023,2024-01-01 03:28:00,1704079680,7.947167200572441,0.6595465961118966
1029,10023,2024-01-01 04:00:00,1704081600,6.93983485714466,0.6475520916586285
1030,10023,2024-01-01 04:16:00,1704082560,7.565003599120219,0.6550299108792172
1031,10023,2024-01-01 04:32:00,1704083520,8.598314728694735,0.6487594215618675
1032,10023,2024-01-01 04:48:00,1704084480,7.830760194064229,0.6226998829176454
1033,10023,2024-01-01 05:36:00,1704087360,8.487587717362137,0.5829674231738875
1034,10023,2024-01-01 06:08:00,1704089280,7.293130720065828,0.567944144896618
1035,10023,2024-01-01 06:56:00,1704092160,7.094527439620228,0.5364925431958939
1036,10023,2024-01-01 08:00:00,1704096000,5.875010123858162,0.503730224880858
1037,10023,2024-01-01 08:16:00,1704096960,8.117859294898286,0.5042204312750111
1038,10023,2024-01-01 09:20:00,1704100800,7.9523136848124425,0.4838079539281499
1039,10023,2024-01-01 09:36:00,1704101760,7.557718790345209,0.4924073326145781
1040,10023,2024-01-01 10:24:00,1704104640,5.565750298241325,0.4757083234779379
1041,10023,2024-01-01 10:56:00,1704106560,5.58070682012302,0.4689012881078002
1042,10023,2024-01-01 11:28:00,1704108480,5.0841400478405285,0.4649318682253801
1043,10023,2024-01-01 12:16:00,1704111360,6.118709322479678,0.4615493644356449
1044,10023,2024-01-01 12:32:00,1704112320,5.824453916201826,0.4889517546712305
1045,10023,2024-01-01 13:20:00,1704115200,5.30139078108351,0.4797439823839739
1046,10023,2024-01-01 13:36:00,1704116160,6.913092412389718,0.48323069299020155
1047,10023,2024-01-01 14:08:00,1704118080,7.533073741366984,0.48255295171205137
1048,10023,2024-01-01 14:24:00,1704119040,7.4230798977608705,0.4784460581395449
1049,10023,2024-01-01 15:12:00,1704121920,6.769372935132522,0.46633934200079413
1050,10023,2024-01-01 15:28:00,1704122880,6.103898357103909,0.48374483464564977
1051,10023,2024-01-01 15:44:00,1704123840,7.247572369404857,0.46329702920267274
1052,10023,2024-01-01 16:00:00,1704124800,7.741794445459602,0.4728335805065044
1053,10023,2024-01-01 16:32:00,1704126720,3.8690149392904885,0.4659885124121013
1054,10023,2024-01-01 16:48:00,1704127680,8.569480925960335,0.4746997361213706
1055,10023,2024-01-01 18:24:00,1704133440,4.553637510614569,0.4567343953734708
1056,10023,2024-01-01 19:44:00,1704138240,5.047254953036949,0.45739042451458856
1057,10023,2024-01-01 21:20:00,1704144000,6.474217857759417,0.43797262247903174
1058,10023,2024-01-01 22:08:00,1704146880,5.6166459686415875,0.4235098717448355
1059,10023,2024-01-01 22:24:00,1704147840,8.265348976124221,0.4446754742668601
1060,10023,2024-01-01 23:28:00,1704151680,4.91970616381625,0.44342293684777984
1061,10023,2024-01-01 23:44:00,1704152640,7.236399046888753,0.4406537372852269
1062,10023,2024-01-02 00:00:00,1704153600,4.181967832044354,0.46411721385819393
1063,10023,2024-01-02 00:48:00,1704156480,6.8448083789759595,0.4565530875827546
1064,10023,2024-01-02 01:04:00,1704157440,7.538126152583501,0.4538419177349554
1065,10023,2024-01-02 01:52:00,1704160320,3.953154555943791,0.45361577006315307
1066,10024,2024-01-01 00:00:00,1704067200,9.548768620224507,0.7036829745596355
1067,10024,2024-01-01 04:18:00,1704082680,7.140390032082454,0.5983749325613792
1068,10024,2024-01-01 06:27:00,1704090420,7.075145919232478,0.5831042957888364
1069,10024,2024-01-01 09:19:00,1704100740,7.02615759162329,0.5751396375041199
1070,10024,2024-01-01 10:02:00,1704103320,6.96042000282357,0.5917400290347046
1071,10024,2024-01-01 10:45:00,1704105900,7.564105441349501,0.5810577402046909
1072,10024,2024-01-01 12:54:00,1704113640,7.558353278915835,0.5841999210245469
1073,10024,2024-01-01 14:20:00,1704118800,7.473370765299341,0.5849545308368518
1074,10024,2024-01-01 15:03:00,1704121380,7.319450204807511,0.5734188335180261
1075,10024,2024-01-01 15:46:00,1704123960,9.052445029725643,0.5744708836634462
1076,10024,2024-01-01 19:21:00,1704136860,9.124142074724467,0.5765624790186846
1077,10024,2024-01-01 20:04:00,1704139440,7.80974179497373,0.5827699498912843
1078,10024,2024-01-02 00:22:00,1704154920,6.239337169423142,0.5275545222522365
1079,10024,2024-01-02 01:05:00,1704157500,6.327257304770036,0.5197818470697196
1080,10024,2024-01-02 01:48:00,1704160080,6.315339218267584,0.517253785274124
1081,10024,2024-01-02 03:14:00,1704165240,5.370413117573332,0.5091003672185626
1082,10024,2024-01-02 06:49:00,1704178140,5.544368420887812,0.5031021654392399
1083,10024,2024-01-02 07:32:00,1704180720,9.118088285913451,0.5092589698047445
1084,10024,2024-01-02 08:58:00,1704185880,7.158217765930928,0.5090086287718065
1085,10024,2024-01-02 09:41:00,1704188460,7.7150214908989,0.511524014346894
1086,10024,2024-01-02 11:07:00,1704193620,7.451280495318643,0.5206413297408706
1087,10024,2024-01-02 11:50:00,1704196200,7.746097447713456,0.5230370217405323
1088,10024,2024-01-02 15:25:00,1704209100,6.9739906786967385,0.5080652214177315
1089,10024,2024-01-02 17:34:00,1704216840,5.340902196307371,0.5024529381303922
1090,10024,2024-01-02 18:17:00,1704219420,6.605639434305859,0.4991179096870812
1091,10024,2024-01-02 19:43:00,1704224580,7.332764869914479,0.5251532266487985
1092,10024,2024-01-02 21:09:00,1704229740,7.38035410979459,0.517036481594465
1093,10024,2024-01-02 22:35:00,1704234900,6.440813155634947,0.5203293235606619
1094,10024,2024-01-02 23:18:00,1704237480,6.014091546320621,0.5123240990456971
1095,10024,2024-01-03 00:01:00,1704240060,4.857228720662705,0.5008402252543992
1096,10024,2024-01-03 01:27:00,1704245220,6.327991733350236,0.49041941902160563
1097,10024,2024-01-03 02:10:00,1704247800,6.859223375563947,0.47655252467022297
1098,10024,2024-01-03 04:19:00,1704255540,5.765319399366419,0.5041063667635111
1099,10024,2024-01-03 05:02:00,1704258120,6.830124974370182,0.49515044562873295
1100,10024,2024-01-03 10:46:00,1704278760,7.695587771979059,0.4406153075524813
1101,10024,2024-01-03 11:29:00,1704281340,6.131050503589986,0.4472591957880059
1102,10024,2024-01-03 12:12:00,1704283920,8.352135137068878,0.45389723052261355
1103,10024,2024-01-03 12:55:00,1704286500,5.284735298779309,0.45204523685803694
1104,10024,2024-01-03 13:38:00,1704289080,7.587261571983805,0.44930871498961933
1105,10024,2024-01-03 15:47:00,1704296820,6.149718645200378,0.4490982948551042
1106,10024,2024-01-03 17:56:00,1704304560,7.604977907048843,0.45417786291617146
1107,10024,2024-01-03 19:22:00,1704309720,7.8487006338358185,0.4698818791080101
1108,10024,2024-01-03 20:48:00,1704314880,5.605248466218197,0.46523374555047664
1109,10024,2024-01-03 22:57:00,1704322620,7.259143565786205,0.4740832728249881
1110,10024,2024-01-03 23:40:00,1704325200,5.773062468901648,0.48942803433642235
1111,10024,2024-01-04 01:49:00,1704332940,5.25654583718509,0.4938809882482704
1112,10024,2024-01-04 03:15:00,1704338100,7.1663554135574,0.49504830113544745
1113,10024,2024-01-04 05:24:00,1704345840,5.394844772000165,0.477948170812726
1114,10024,2024-01-04 08:16:00,1704356160,6.414881219667753,0.4507592746019926
1115,10024,2024-01-04 08:59:00,1704358740,6.649975976119053,0.45575695751975953
1116,10024,2024-01-04 11:08:00,1704366480,7.817014587485448,0.48968764056437264
1117,10024,2024-01-04 14:00:00,1704376800,6.378772099237682,0.4762153826351728
1118,10025,2024-01-01 09:32:00,1704101520,7.037900501018835,0.42863787666394565
1119,10025,2024-01-01 10:24:00,1704104640,6.2412500295084525,0.4289671737490045
1120,10025,2024-01-01 14:44:00,1704120240,7.188348411992607,0.43467362723503133
1121,10025,2024-01-01 15:36:00,1704123360,5.110039165010419,0.43534405281449473
1122,10025,2024-01-01 16:28:00,1704126480,5.021720392791719,0.43800687178124376
1123,10025,2024-01-01 17:20:00,1704129600,5.186611048441849,0.4333277459414526
1124,10025,2024-01-01 19:56:00,1704138960,7.535356207577397,0.42906685666027033
1125,10025,2024-01-01 21:40:00,1704145200,8.198856005962613,0.42558582842549436
1126,10025,2024-01-01 22:32:00,1704148320,7.372032282574659,0.40912611553313727
1127,10025,2024-01-02 02:52:00,1704163920,6.6901233211860776,0.3865633073830541
1128,10025,2024-01-02 03:44:00,1704167040,4.807406608251072,0.37460876754768724
1129,10025,2024-01-02 04:36:00,1704170160,5.907626011407899,0.377640717859569
1130,10025,2024-01-02 06:20:00,1704176400,5.97318960925464,0.35674888805848937
1131,10025,2024-01-02 07:12:00,1704179520,5.816244252492294,0.3589380862042526
1132,10025,2024-01-02 08:04:00,1704182640,3.3873069353365794,0.34504009060015034
1133,10025,2024-01-02 08:56:00,1704185760,5.038385609940152,0.34368337772978264
1134,10025,2024-01-02 09:48:00,1704188880,6.320095727203931,0.3494442416997647
1135,10025,2024-01-02 13:16:00,1704201360,2.177681311753352,0.29555673513327835
1136,10025,2024-01-02 14:08:00,1704204480,6.774764088727332,0.3055805480413419
1137,10025,2024-01-02 15:00:00,1704207600,4.24951567660676,0.3128827542821061
1138,10025,2024-01-02 19:20:00,1704223200,7.444527654854154,0.3053314145471467
1139,10025,2024-01-02 20:12:00,1704226320,5.309763612201142,0.3037236216179502
1140,10025,2024-01-02 21:04:00,1704229440,7.519993474941677,0.3211456816536964
1141,10025,2024-01-03 00:32:00,1704241920,5.900470129628889,0.3313813904540496
1142,10025,2024-01-03 03:08:00,1704251280,6.111337300320569,0.29800246860038276
1143,10025,2024-01-03 05:44:00,1704260640,5.879607127208658,0.2948278271627657
1144,10025,2024-01-03 09:12:00,1704273120,6.446201701448887,0.3340362033868158
1145,10025,2024-01-03 11:48:00,1704282480,5.0575842697177285,0.3464173387756594
1146,10025,2024-01-03 17:00:00,1704301200,7.657455380281586,0.3824098811275203
1147,10025,2024-01-03 18:44:00,1704307440,5.727650104464037,0.36626820409559363
1148,10025,2024-01-03 19:36:00,1704310560,4.485780430719512,0.377630892472554
1149,10025,2024-01-03 21:20:00,1704316800,6.049521776900975,0.3678147876666809
1150,10025,2024-01-03 22:12:00,1704319920,6.758260122302529,0.3571041423134576
1151,10025,2024-01-03 23:04:00,1704323040,4.768688175064673,0.3627262155074921
1152,10025,2024-01-04 00:48:00,1704329280,5.533307351828707,0.3755628878802059
1153,10025,2024-01-04 02:32:00,1704335520,5.257303390553501,0.40141147631262114
1154,10025,2024-01-04 05:08:00,1704344880,7.00161773221119,0.3940295807293584
1155,10025,2024-01-04 06:52:00,1704351120,3.5297961310274615,0.40025982051990183
1156,10025,2024-01-04 11:12:00,1704366720,5.605277308374441,0.4016273601563783
1157,10025,2024-01-04 12:04:00,1704369840,6.956429925255164,0.41503446944454464
1158,10026,2024-01-01 00:38:00,1704069480,5.785947996182086,0.431181884008979
1159,10026,2024-01-01 01:54:00,1704074040,6.318785780746264,0.42370292745757604
1160,10026,2024-01-01 02:32:00,1704076320,7.375994597262272,0.4151577078919585
1161,10026,2024-01-01 05:42:00,1704087720,6.9712691679742855,0.4301870910158764
1162,10026,2024-01-01 06:58:00,1704092280,8.227433178329306,0.4448256768835858
1163,10026,2024-01-01 07:36:00,1704094560,6.923521307403909,0.43082101577430065
1164,10026,2024-01-01 08:14:00,1704096840,6.114057942080865,0.44093944099449184
1165,10026,2024-01-01 08:52:00,1704099120,5.061315996091453,0.44177991924469123
1166,10026,2024-01-01 10:08:00,1704103680,7.243455143728418,0.4312349449289574
1167,10026,2024-01-01 12:02:00,1704110520,10.0,0.43438368694065804
1168,10026,2024-01-01 13:18:00,1704115080,6.238238917596556,0.42555229383895204
1169,10026,2024-01-01 14:34:00,1704119640,5.733456495787637,0.45141144310721437
1170,10026,2024-01-01 15:12:00,1704121920,8.689285889981779,0.4635321663768801
1171,10026,2024-01-01 18:22:00,1704133320,5.823203839072031,0.4611440052375593
